시도,시군구,읍면동,우편번호,주소,센터명,경도,위도,행정구역코드,인구수,nearest_er_hpid_1st,nearest_er_travel_time_1st,nearest_er_hpid_2nd,nearest_er_travel_time_2nd,nearest_er_hpid_3rd,nearest_er_travel_time_3rd,nearest_er_hpid_center,nearest_er_travel_time_center,측정시각
경북,영덕군,영해면,36413,경상북도 영덕군 영해면 예주3길 7,영해면행정복지센터,129.407113,36.537558,4777036000,5862,A2700052,42.4952,A2700026,45.2052,A2700008,55.2545,A2700016,60.2306,20241114_111417
경북,영덕군,지품면,36444,경상북도 영덕군 지품면 경동로 7153 ,지품면행정복지센터,129.28205,36.448354,4777034000,1885,E2700554,34.7718,A2700026,46.4309,A2700008,59.3407,A2700016,64.5129,20241114_111419
경북,영덕군,창수면,36401,경상북도 영덕군 창수면 신기길 5,창수면행정복지센터,129.3482,36.5462,4777038000,1516,A2700026,36.749,A2700052,47.0513,E2700554,49.5059,A2700016,65.367,20241114_111420
경북,영덕군,축산면,36419,경상북도 영덕군 축산면 도곡길 67,축산면행정복지센터,129.414225,36.508992,4777035000,2363,A2700052,44.0373,A2700026,47.4674,A2700008,52.4071,A2700016,57.5239,20241114_111422
경북,영양군,석보면,36560,경상북도 영양군 석보면 원리3길 3,석보면행정복지센터,129.12455,36.558083,4776035000,1909,A2700026,19.3081,E2700554,27.2675,A2700001,55.8568,A2700004,55.6805,20241114_111423
경북,영양군,수비면,36522,경상북도 영양군 수비면 한티로 503,수비면행정복지센터,129.202563,36.765225,4776034000,1592,A2700026,23.7264,E2700554,60.351,A2700071,63.3322,A2700016,111.0393,20241114_111425
경북,영양군,영양읍,36537,경상북도 영양군 영양읍 군청길 53,영양읍행정복지센터,129.1142432,36.6672436,4776025000,6719,A2700026,2.6727,E2700554,41.2738,A2700001,65.7195,A2700014,66.7041,20241114_111426
경북,영양군,일월면,36515,경상북도 영양군 일월면 영양로 2419,일월면행정복지센터,129.1287501,36.7024131,4776033000,1639,A2700026,8.6725,E2700554,45.7858,A2700071,65.1439,A2700014,71.0692,20241114_111428
경북,영양군,입암면,36548,경상북도 영양군 입암면 조기리길 10,입암면행정복지센터,129.0903077,36.5933035,4776031000,1991,A2700026,13.1265,E2700554,30.0193,A2700001,53.8697,A2700014,55.406,20241114_111429
경북,영양군,청기면,36507,경상북도 영양군 청기면 청기1길 9-6,청기면행정복지센터,129.062285,36.6611773,4776032000,1553,A2700026,8.3116,E2700554,39.7585,A2700001,50.3812,A2700014,51.356,20241114_111431
경북,영주시,가흥1동,36137,경상북도 영주시 대동로13번길 9,가흥1동행정복지센터,128.6034571,36.8159935,4721062000,15370,A2700020,2.7225,A2702752,4.5585,A2700031,8.4354,A2700014,38.1097,20241114_111431
경북,영주시,가흥2동,36057,경상북도 영주시 가흥로 357 ,가흥2동행정복지센터,128.6116978,36.8293879,4721063000,10239,A2702752,3.7961,A2700031,4.2086,A2700020,5.5772,A2700014,38.9541,20241114_111432
경북,영주시,단산면,36008,경상북도 영주시 단산면 옥대로 36 ,단산면행정복지센터,128.619487,36.951301,4721038000,1728,A2702752,19.8869,A2700031,19.9963,A2700020,20.7535,A2700014,48.9102,20241114_111433
경북,영주시,문수면,36171,경상북도 영주시 문수면 문수로1363번길 35,문수면행정복지센터,128.6305403,36.7720876,4721033000,1898,A2702752,9.9332,A2700020,11.6385,A2700031,12.8571,A2700004,35.0243,20241114_111434
경북,영주시,봉현면,36044,경상북도 영주시 봉현면 오현로 27,봉현면행정복지센터,128.525013,36.861424,4721036000,2543,A2702752,9.566,A2700020,10.5231,A2700031,12.5042,A2700014,38.1771,20241114_111435
경북,영주시,부석면,36004,경상북도 영주시 부석면 부석로 49,부석면행정복지센터,128.6541669,36.9788861,4721039000,2832,A2700071,23.3177,A2702752,26.8327,A2700020,27.6219,A2700014,57.0395,20241114_111436
경북,영주시,상망동,36068,경상북도 영주시 광복로 87 ,상망동행정복지센터,128.6283305,36.8281056,4721051000,7077,A2700031,4.6001,A2702752,7.7164,A2700020,12.3308,A2700014,43.8436,20241114_111437
경북,영주시,순흥면,36016,경상북도 영주시 순흥면 순흥로 67 ,순흥면행정복지센터,128.5749063,36.9157914,4721037000,1886,A2702752,16.4626,A2700031,16.6628,A2700020,17.3943,A2700014,46.5344,20241114_111438
경북,영주시,안정면,36050,경상북도 영주시 안정면 신재로 537,안정면행정복지센터,128.5566697,36.8459286,4721035000,2800,A2702752,7.4431,A2700020,8.4546,A2700031,10.066,A2700014,39.5332,20241114_111439
경북,영주시,영주1동,36073,경상북도 영주시 광복로 47 ,영주1동행정복지센터,128.6237042,36.8282527,4721055000,3557,A2700031,4.2108,A2702752,6.1233,A2700020,9.5061,A2700014,42.0113,20241114_111440
경북,영주시,영주2동,36099,경상북도 영주시 선비로181번길 10 ,영주2동행정복지센터,128.6187113,36.820814,4721056000,4538,A2700031,3.4876,A2700020,6.2829,A2702752,6.954,A2700014,41.2002,20241114_111441
경북,영주시,이산면,36170,경상북도 영주시 이산면 이산로 201,이산면행정복지센터,128.6562063,36.8217981,4721031000,2199,A2700031,9.227,A2702752,13.9469,A2700020,14.3485,A2700004,39.5763,20241114_111442
경북,영주시,장수면,36145,경상북도 영주시 장수면 장수로 50,장수면행정복지센터,128.578688,36.774708,4721034000,2018,A2702752,10.9884,A2700020,11.7154,A2700031,12.8346,A2700014,34.4733,20241114_111443
경북,영주시,평은면,36174,경상북도 영주시 평은면 신평로 29,평은면행정복지센터,128.688515,36.7584366,4721032000,1374,A2702752,11.5114,A2700020,13.3225,A2700031,14.412,A2700004,27.3245,20241114_111444
경북,영주시,풍기읍,36030,경상북도 영주시 풍기읍 남원로 80,풍기읍행정복지센터,128.5262727,36.8671714,4721025000,10478,A2702752,11.5547,A2700020,12.4905,A2700031,14.4098,A2700014,40.1959,20241114_111445
경북,영주시,하망동,36089,경상북도 영주시 영주로280번길 21 ,하망동행정복지센터,128.6303515,36.8238988,4721052500,5767,A2700031,4.4082,A2702752,10.0258,A2700020,10.7746,A2700014,38.8027,20241114_111446
경북,영주시,휴천1동,36162,경상북도 영주시 남간로 18 ,휴천1동행정복지센터,128.6263899,36.8207827,4721059000,6158,A2700031,2.2728,A2700020,7.394,A2702752,9.0168,A2700014,37.7362,20241114_111447
경북,영주시,휴천2동,36118,경상북도 영주시 대학로 22 ,휴천2동행정복지센터,128.6217626,36.8100769,4721060000,9644,A2700020,6.6079,A2700031,7.307,A2702752,9.6983,A2700014,38.3134,20241114_111448
경북,영주시,휴천3동,36150,경상북도 영주시 구성로273번길 30 ,휴천3동행정복지센터,128.6258484,36.8177771,4721061000,7203,A2700031,4.3673,A2700020,8.5455,A2702752,9.2246,A2700004,37.7243,20241114_111448
경북,영천시,고경면,38901,경상북도 영천시 고경면 호국로 1065-25 ,고경면행정복지센터,129.04585,36.001592,4723038000,5735,A2700017,17.5945,A2700003,33.4363,A2700008,34.4282,A2700003,33.4363,20241114_111450
경북,영천시,금호읍,38877,경상북도 영천시 금호읍 금호로 153 ,금호읍행정복지센터,128.8776223,35.9333442,4723025000,10320,A2700017,7.1813,A1300081,34.4215,A2700036,35.3062,A1300009,40.0744,20241114_111452
경북,영천시,남부동,38896,경상북도 영천시 쇠늘안길 5(도동),남부동행정복지센터,128.9351674,35.9415,4723055500,3841,A2700017,11.188,A1300081,30.3687,A2700003,31.8553,A2700003,31.8553,20241114_111453
경북,영천시,대창면,38911,경상북도 영천시 대창면 금박로 1057-7,대창면행정복지센터,128.8946401,35.8760649,4723040000,3017,A2700017,16.5999,A2700019,31.6379,A2700036,34.7239,A1300009,40.0448,20241114_111455
경북,영천시,동부동,38858,경상북도 영천시 상록4길 63(야사동) ,동부동행정복지센터,128.942575,35.974518,4723051000,26708,A2700017,11.3547,A2700003,37.88,A1300081,39.9378,A2700003,37.8786,20241114_111457
경북,영천시,북안면,38907,경상북도 영천시 북안면 운북로 1995 ,북안면행정복지센터,129.0091366,35.9153323,4723039000,4347,A2700017,15.3505,A2700003,24.5754,A2700097,27.3644,A2700003,24.5754,20241114_111458
경북,영천시,서부동,38839,경상북도 영천시 장수로 19(화룡동) ,서부동행정복지센터,128.9211565,35.9637331,4723053500,4476,A2700017,2.6552,A1300081,37.5685,A2700036,38.8098,A2700003,35.6663,20241114_111500
경북,영천시,신녕면,38803,경상북도 영천시 신녕면 화성중앙길 30 ,신녕면행정복지센터,128.7897786,36.0453276,4723032000,3639,A2700017,16.5951,A1300018,38.1628,A1300081,39.231,A1300009,39.3622,20241114_111503
경북,영천시,완산동,38894,경상북도 영천시 완산2길 9(완산동),완산동행정복지센터,128.9468829,35.9641359,4723054000,9913,A2700017,11.8158,A2700003,35.0271,A1300081,37.104,A2700003,35.0371,20241114_111504
경북,영천시,임고면,38817,경상북도 영천시 임고면 포은로 491 ,임고면행정복지센터,128.9737655,36.0215,4723037000,4163,A2700017,13.8627,A2700097,38.2003,A2700003,38.4284,A2700003,38.3746,20241114_111506
경북,영천시,자양면,38814,경상북도 영천시 자양면 포은로 1631 ,자양면행정복지센터,129.0183414,36.0784287,4723036000,1319,A2700017,27.5349,A2700008,39.7761,A2700097,51.9902,A2700003,52.057,20241114_111508
경북,영천시,중앙동,38838,경상북도 영천시 천문로 402-4(문내동),중앙동행정복지센터,128.9298753,35.9732638,4723052000,9196,A2700017,7.8641,A1300018,38.561,A1300081,39.7301,A2700003,37.7993,20241114_111510
경북,영천시,청통면,38869,경상북도 영천시 청통면 금송로 978 ,청통면행정복지센터,128.822977,35.9921437,4723031000,3923,A2700017,19.483,A1300018,29.9436,A1300081,30.9356,A1300009,31.0228,20241114_111512
경북,영천시,화남면,38810,경상북도 영천시 화남면 신화로 1197 ,화남면행정복지센터,128.8890467,36.0590922,4723035000,3191,A2700017,18.8027,A1300018,37.0301,A1300081,37.9471,A1300009,38.0589,20241114_111513
경북,영천시,화북면,38813,경상북도 영천시 화북면 화북길 93 ,화북면행정복지센터,128.9193771,36.1082892,4723034000,2207,A2700017,25.5535,A1300081,44.6384,A2700019,52.5265,A2700003,56.847,20241114_111515
경북,영천시,화산면,38807,경상북도 영천시 화산면 연지길 16 ,화산면행정복지센터,128.852338,36.020417,4723033000,3039,A2700017,13.6869,A1300018,39.1593,A1300081,40.2717,A1300009,40.3553,20241114_111517
경북,예천군,감천면,36810,경상북도 예천군 감천면 충효로 1389,감천면행정복지센터,128.5265841,36.7208677,4790034000,2450,A2700023,11.9341,A2702752,15.5676,A2700020,16.2348,A2700014,33.0158,20241114_111519
경북,예천군,개포면,36844,경상북도 예천군 개포면 신음리길 28-8,개포면행정복지센터,128.366463,36.608407,4790039000,1462,A2700023,14.7527,A2700006,19.1725,A2700063,35.1247,A2700006,19.1725,20241114_111520
경북,예천군,보문면,36815,경상북도 예천군 보문면 미호길 127,보문면행정복지센터,128.5109206,36.6652881,4790035000,1569,A2700023,8.2127,A2702752,22.5834,A2700020,23.2322,A2700014,26.0422,20241114_111521
경북,예천군,예천읍,36822,경북 예천군 예천읍 군청앞길 2(서본리 1-6),예천읍행정복지센터,128.452779,36.656871,4790025000,13835,A2700023,3.1346,A2702752,26.8026,A2700020,27.4631,A2700014,30.1122,20241114_111522
경북,예천군,용궁면,36858,경상북도 예천군 용궁면 읍부1길 45,용궁면행정복지센터,128.2773486,36.6086838,4790038000,2248,A2700006,13.8572,A2700023,20.9516,A2700011,31.0632,A2700006,13.8523,20241114_111523
경북,예천군,용문면,36835,경상북도 예천군 용문면 금당실길 54,용문면행정복지센터,128.411013,36.690218,4790031000,2127,A2700023,11.6732,A2702752,29.6935,A2700020,30.3771,A2700006,34.9033,20241114_111524
경북,예천군,유천면,36840,경상북도 예천군 유천면 예성로 699-8,유천면행정복지센터,128.390063,36.635407,4790037000,2463,A2700023,11.9115,A2700006,23.8562,A2702752,30.7332,A2700006,23.8562,20241114_111525
경북,예천군,은풍면,36803,경상북도 예천군 은풍면 은풍로 88,은풍면행정복지센터,128.4431143,36.7451086,4790043000,1275,A2700023,17.1973,A2700020,36.1493,A2702752,36.169,A2700006,45.0996,20241114_111526
경북,예천군,지보면,36853,경상북도 예천군 지보면 지보로 126-5,지보면행정복지센터,128.39035,36.548308,4790040000,2570,A2700023,21.1342,A2700063,24.4205,A2700006,33.2294,A2700006,33.2378,20241114_111528
경북,예천군,풍양면,36865,경상북도 예천군 풍양면 낙상2길 50,풍양면행정복지센터,128.299013,36.510592,4790041000,2822,A2700063,23.0578,A2700009,25.6074,A2700006,28.176,A2700006,28.176,20241114_111529
경북,예천군,호명읍,36848,경북 예천군 호명읍 오천길 2(오천리 157-3),호명읍행정복지센터,128.4687361,36.594545,4790025300,20882,A2700023,11.1194,A2702752,30.0683,A2700020,30.7295,A2700014,31.0157,20241114_111530
경북,예천군,효자면,36801,경상북도 예천군 효자면 도효자로 1481,효자면행정복지센터,128.41885,36.771367,4790042000,1170,A2700023,19.5308,A2702752,39.0007,A2700020,41.1449,A2700006,45.8894,20241114_111532
경북,울릉군,북면,40211,경상북도 울릉군 북면 천부2길 15,북면행정복지센터,130.8746,37.54075,4794032000,1350,E2700553,24.9441,A2700052,276.2998,A2702563,306.5113,A2700016,309.7333,20241114_111533
경북,울릉군,서면,40235,경상북도 울릉군 서면 남양4길 31,서면행정복지센터,130.8380393,37.4675611,4794031000,1387,E2700553,15.9872,A2700052,261.1506,A2700005,291.5352,A2700016,294.3328,20241114_111534
경북,울릉군,울릉읍,40221,경상북도 울릉군 울릉읍 도동길 158,울릉읍행정복지센터,130.9036819,37.4850007,4794025000,6432,E2700553,2.0475,A2700052,266.1544,A2700005,293.3222,A2700016,296.6649,20241114_111536
경북,울진군,근남면,36334,경상북도 울진군 근남면 노음4길 6-7,근남면행정복지센터,129.394463,36.9627893,4793033000,2699,A2700052,6.0007,E2700554,78.5166,A2700026,79.5347,A2700016,94.1018,20241114_111537
경북,울진군,금강송면,36301,경상북도 울진군 금강송면 삼근1길 23,금강송면행정복지센터,129.247175,36.935585,4793039000,1196,A2700052,22.7209,A2700071,50.0855,A2700026,70.1607,A2700004,81.9352,20241114_111541
경북,울진군,기성면,36348,경상북도 울진군 기성면 척산2길 8,기성면행정복지센터,129.451425,36.798192,4793035000,2333,A2700052,19.8469,E2700554,64.1573,A2700026,64.5736,A2700016,79.7089,20241114_111543
경북,울진군,매화면,36339,경상북도 울진군 매화면 매화1길 95,매화면행정복지센터,129.382225,36.913207,4793040000,1932,A2700052,9.2097,E2700554,74.043,A2700026,75.0027,A2700016,89.6459,20241114_111545
경북,울진군,북면,36305,경상북도 울진군 북면 부구3길 12,북면행정복지센터,129.3731604,37.1048012,4793031000,7459,A2700052,14.1636,A2700071,71.475,E2700554,90.0712,A2700016,105.6344,20241114_111546
경북,울진군,온정면,36358,경상북도 울진군 온정면 소태로 23,온정면행정복지센터,129.3450238,36.723841,4793036000,1537,A2700052,41.571,A2700026,53.8334,E2700554,71.2125,A2700016,86.8345,20241114_111548
경북,울진군,울진읍,36324,경상북도 울진군 울진읍 읍내10길 19,울진읍행정복지센터,129.4029773,36.9972037,4793025000,13384,A2700052,3.5202,E2700554,83.5377,A2700026,84.4575,A2700016,99.2002,20241114_111550
경북,울진군,죽변면,36315,경상북도 울진군 죽변면 죽변중앙로 165,죽변면행정복지센터,129.4223345,37.0598075,4793037000,6086,A2700052,10.1784,E2700554,87.213,A2700026,88.5522,A2700016,102.8658,20241114_111552
경북,울진군,평해읍,36366,경상북도 울진군 평해읍 평해로 82,평해읍행정복지센터,129.441347,36.7280587,4793025300,2496,A2700052,26.8731,E2700554,58.1363,A2700026,67.6532,A2700016,73.7448,20241114_111554
경북,울진군,후포면,36370,경상북도 울진군 후포면 삼율로 7-20,후포면행정복지센터,129.4393218,36.678567,4793038000,6990,A2700052,30.312,E2700554,54.2327,A2700026,54.7132,A2700016,69.9458,20241114_111556
경북,의성군,가음면,37358,경상북도 의성군 가음면 금성현서로 455,가음면행정복지센터,128.724662,36.234135,4773036000,1439,A2700014,44.7537,A1300010,48.2012,A2700004,50.7304,A2700014,44.752,20241114_111558
경북,의성군,구천면,37367,경상북도 의성군 구천면 소보안계로 1601,구천면행정복지센터,128.432613,36.347407,4773040000,1690,A2700063,8.8016,A2700007,44.2724,A2700013,44.8439,A2700007,44.2901,20241114_111600
경북,의성군,금성면,37354,경상북도 의성군 금성면 탑리길 115,금성면행정복지센터,128.681038,36.261367,4773037000,4075,A2700014,38.0198,A2700004,43.9701,A2700001,44.6443,A2700014,38.0198,20241114_111602
경북,의성군,다인면,37303,경상북도 의성군 다인면 서릉길 37,다인면행정복지센터,128.353838,36.45031,4773044000,3650,A2700063,12.9185,A2700009,31.017,A2700023,32.7731,A2700006,35.6844,20241114_111603
경북,의성군,단밀면,37374,경상북도 의성군 단밀면 중동단밀로 949,단밀면행정복지센터,128.381763,36.376124,4773041000,1617,A2700063,8.3838,A2700007,44.683,A2700023,45.3909,A2700007,44.6558,20241114_111605
경북,의성군,단북면,37371,경상북도 의성군 단북면 단북다인로 168,단북면행정복지센터,128.4048944,36.3875365,4773042000,1674,A2700063,5.5411,A2700023,42.738,A2700007,46.769,A2700007,46.769,20241114_111607
경북,의성군,단촌면,37327,경상북도 의성군 단촌면 장터길 23,단촌면행정복지센터,128.6743162,36.4220822,4773031000,1859,A2700014,19.1617,A2700063,23.6525,A2700004,24.6677,A2700014,19.1617,20241114_111608
경북,의성군,봉양면,37362,경상북도 의성군 봉양면 도리원3길 31,봉양면행정복지센터,128.576354,36.3007596,4773038000,3859,A2700063,18.5433,A1300010,33.2669,A2700014,35.3545,A2700014,35.3545,20241114_111610
경북,의성군,비안면,37364,경상북도 의성군 비안면 강변길 59,비안면행정복지센터,128.490187,36.337349,4773039000,2566,A2700063,12.808,A2700015,46.3861,A2700023,48.5669,A2700007,53.5384,20241114_111612
경북,의성군,사곡면,37347,경상북도 의성군 사곡면 의성사곡로 973,사곡면행정복지센터,128.7878463,36.3063295,4773034000,1526,A2700014,41.5437,A2700004,47.3755,A2700001,48.3455,A2700014,41.5437,20241114_111614
경북,의성군,신평면,37314,경상북도 의성군 신평면 봉호로 2454,신평면행정복지센터,128.502438,36.47366,4773045000,786,A2700063,24.9489,A2700023,30.4351,A2700014,38.8937,A2700014,38.8937,20241114_111616
경북,의성군,안계면,37312,경상북도 의성군 안계면 안계길 114,안계면행정복지센터,128.439587,36.383615,4773043000,4252,A2700063,3.2026,A2700023,43.8403,A2700007,49.437,A2700007,49.4365,20241114_111618
경북,의성군,안사면,37306,경상북도 의성군 안사면 안신로 645,안사면행정복지센터,128.4616504,36.4310873,4773047000,854,A2700063,11.9143,A2700023,44.9576,A2700007,52.7162,A2700007,52.7162,20241114_111620
경북,의성군,안평면,37318,경상북도 의성군 안평면 안평의성로 36,안평면행정복지센터,128.5842,36.37674,4773046000,2056,A2700063,28.7878,A2700014,32.1846,A2700004,37.7401,A2700014,32.1846,20241114_111621
경북,의성군,옥산면,37324,경상북도 의성군 옥산면 신감옥산로 1180,옥산면행정복지센터,128.8099542,36.3928291,4773033000,1705,E2700554,33.797,A2700014,37.2446,A2700004,41.245,A2700014,37.2446,20241114_111622
경북,의성군,의성읍,37337,경상북도 의성군 의성읍 후죽3길 5,의성읍행정복지센터,128.6946618,36.3554853,4773025000,12381,A2700014,26.141,A2700063,30.969,A2700004,31.8705,A2700014,26.141,20241114_111623
경북,의성군,점곡면,37321,경상북도 의성군 점곡면 점곡길 73,점곡면행정복지센터,128.7679173,36.4241006,4773032000,1517,A2700014,28.8546,E2700554,34.3335,A2700004,34.5099,A2700014,28.8546,20241114_111624
경북,의성군,춘산면,37348,경상북도 의성군 춘산면 금성현서로 1481,춘산면행정복지센터,128.8117085,36.2375392,4773035000,1488,A2700017,53.9188,A2700014,54.4225,A2700004,60.1957,A2700014,54.4171,20241114_111627
경북,청도군,각남면,38321,경상북도 청도군 각남면 각남로 74,각남면행정복지센터,128.6590647,35.641991,4782031000,2108,A2700038,12.6526,A2700019,30.4195,A2700036,34.7181,A1300002,39.1032,20241114_111628
경북,청도군,각북면,38302,경상북도 청도군 각북면 헐티로 801,각북면행정복지센터,128.58925,35.687293,4782033000,2300,A1300011,45.6377,A1300001,47.0584,A1300034,47.8806,A1300002,44.0007,20241114_111631
경북,청도군,금천면,38362,경상북도 청도군 금천면 선암로 575,금천면행정복지센터,128.8924165,35.6871905,4782036000,3205,A2700038,27.525,A2700019,29.8641,A2700036,31.5766,A1300002,54.2752,20241114_111633
경북,청도군,매전면,38354,경상북도 청도군 매전면 청려로 3693 ,매전면행정복지센터,128.8556081,35.6670841,4782037000,3736,A2700038,20.0652,A2700019,34.499,A1300081,38.6892,A1300002,48.4551,20241114_111635
경북,청도군,운문면,38367,경상북도 청도군 운문면 청려로 4707 ,운문면행정복지센터,128.913125,35.715626,4782035000,1942,A2700038,30.666,A2700019,32.4972,A2700036,33.9601,A2700003,51.532,20241114_111637
경북,청도군,이서면,38317,경상북도 청도군 이서면 이서로 145-18,이서면행정복지센터,128.670537,35.663249,4782034000,4461,A2700038,11.9738,A2700019,28.0491,A2700036,33.1293,A1300002,34.7448,20241114_111639
경북,청도군,청도읍,38340,경상북도 청도군 청도읍 청화로 137,청도읍행정복지센터,128.7412839,35.645434,4782025300,11222,A2700038,2.8596,A2700019,23.0874,A1300081,27.5257,A1300002,37.5897,20241114_111641
경북,청도군,풍각면,38310,경상북도 청도군 풍각면 송서로 70,풍각면행정복지센터,128.6183686,35.6388822,4782032000,3725,A2700038,15.5767,A1300011,45.2685,A1300001,46.9171,A1300002,43.6786,20241114_111643
경북,청도군,화양읍,38334,경상북도 청도군 화양읍 도주관로 159,화양읍행정복지센터,128.706138,35.649865,4782025000,8079,A2700038,6.9586,A2700019,26.3553,A1300081,30.9912,A1300002,37.6117,20241114_111645
경북,청송군,부남면,37443,경상북도 청송군 부남면 대전로 119,부남면행정복지센터,129.063312,36.344624,4775032000,2371,E2700554,15.9849,A2700026,50.4304,A2700008,60.1185,A2700003,75.2149,20241114_111646
경북,청송군,안덕면,37451,경상북도 청송군 안덕면 안덕로 82,안덕면행정복지센터,128.9599555,36.2889767,4775035000,2453,E2700554,29.9683,A2700004,50.5742,A2700001,51.0908,A2700014,48.2512,20241114_111648
경북,청송군,주왕산면,37438,경상북도 청송군 주왕산면 이전앞길 1,주왕산면행정복지센터,129.1593984,36.3568891,4775031500,1784,E2700554,23.279,A2700026,54.9648,A2700008,75.955,A2700016,80.9756,20241114_111651
경북,청송군,진보면,37405,경상북도 청송군 진보면 진안동2길 4-10,진보면행정복지센터,129.046675,36.529475,4775037000,6211,E2700554,20.4443,A2700026,24.7131,A2700001,43.232,A2700014,46.2585,20241114_111652
경북,청송군,청송읍,37429,경상북도 청송군 청송읍 중앙로 253,청송읍행정복지센터,129.0567498,36.434162,4775025000,4870,E2700554,2.2759,A2700026,39.6685,A2700004,41.2998,A2700014,38.4682,20241114_111653
경북,청송군,파천면,37416,경상북도 청송군 파천면 청송로 5544,파천면행정복지센터,129.037813,36.463051,4775036000,1669,E2700554,7.4762,A2700026,31.9188,A2700014,33.6118,A2700014,33.6118,20241114_111655
경북,청송군,현동면,37456,경상북도 청송군 현동면 청송로 2647,현동면행정복지센터,129.016838,36.290667,4775033000,2023,E2700554,23.2432,A2700026,58.2032,A2700001,59.9823,A2700003,66.4718,20241114_111656
경북,청송군,현서면,37462,경상북도 청송군 현서면 구산동로 27,현서면행정복지센터,128.895937,36.2758773,4775034000,2395,E2700554,38.5554,A2700014,44.6672,A2700017,46.3346,A2700014,44.5355,20241114_111658
경북,칠곡군,가산면,39852,경상북도 칠곡군 가산면 경북대로 1570,가산면행정복지센터,128.5389035,36.085977,4785033000,3217,A1300010,18.1692,A2700015,18.9779,A1300005,20.6983,A1300010,18.1692,20241114_111700
경북,칠곡군,기산면,39914,경상북도 칠곡군 기산면 주산로 1213,기산면행정복지센터,128.382786,35.9863749,4785037000,2955,A2700066,5.8373,A2700030,12.8735,A2700013,19.868,A2700013,19.8681,20241114_111701
경북,칠곡군,동명면,39859,경상북도 칠곡군 동명면 금암중앙길 56,동명면행정복지센터,128.5534526,35.9840481,4785032000,5071,A1300010,7.7091,A1300005,11.9059,A1300007,25.1037,A1300010,7.7091,20241114_111702
경북,칠곡군,북삼읍,39808,경상북도 칠곡군 북삼읍 인평1길 6,북삼읍행정복지센터,128.3429453,36.0629252,4785025300,23294,A2700066,15.4188,A2700013,16.372,A2700007,17.3538,A2700013,16.372,20241114_111704
경북,칠곡군,석적읍,39844,경상북도 칠곡군 석적읍 남율로7길 7,석적읍행정복지센터,128.4010545,36.0667815,4785025600,30264,A2700066,11.0627,A2700013,12.5087,A2700015,16.7317,A2700013,12.5087,20241114_111705
경북,칠곡군,약목면,39824,경상북도 칠곡군 약목면 복성1길 15,약목면행정복지센터,128.363738,36.03275,4785036000,8780,A2700066,9.555,A2700013,19.0145,A2700030,19.0454,A2700013,19.0141,20241114_111708
경북,칠곡군,왜관읍,39895,"경상북도 칠곡군 석적읍 강변대로 1580, 컨벤션홀 (임시청사)",왜관읍행정복지센터,128.4040784,36.0178781,4785025000,30739,A2700066,6.1782,A2700013,18.7698,A2700015,21.9627,A2700013,18.7621,20241114_111709
경북,칠곡군,지천면,39864,경상북도 칠곡군 지천면 신동로 171,지천면행정복지센터,128.4910544,35.9562001,4785031000,3799,A1300005,15.7466,A1300010,18.5959,A1300003,24.6399,A1300010,18.5959,20241114_111710
경북,포항시 남구,구룡포읍,37936,경상북도 포항시 남구 구룡포읍 호미로 133,구룡포읍행정복지센터,129.5461489,35.9851252,4711125000,6695,A2700008,25.9822,A2700002,26.0958,A2700016,31.498,A2700002,26.0958,20241114_111713
경북,포항시 남구,대송면,37857,경상북도 포항시 남구 대송면 장동홍계길 19,대송면행정복지센터,129.359925,35.968501,4711131000,3148,A2700008,12.026,A2700016,15.8939,A2700002,16.642,A2700002,16.642,20241114_111714
경북,포항시 남구,대이동,37685,경상북도 포항시 남구 대이로 17,대이동행정복지센터,129.3429899,36.0172502,4711159000,24410,A2700016,3.316,A2700008,6.4304,A2700005,11.5209,A2700016,3.316,20241114_111715
경북,포항시 남구,동해면,37926,경상북도 포항시 남구 동해면 일월로 66,동해면행정복지센터,129.4401691,35.9884726,4711132000,9310,A2700002,18.7848,A2700008,21.4694,A2700016,24.2203,A2700002,18.7848,20241114_111716
경북,포항시 남구,상대동,37766,경상북도 포항시 남구 상대로 98,상대동행정복지센터,129.3569633,36.0140192,4711152500,23278,A2700002,4.2285,A2700016,7.6845,A2700008,11.2049,A2700002,4.2285,20241114_111717
경북,포항시 남구,송도동,37800,경상북도 포항시 남구 송림로 25,송도동행정복지센터,129.3786677,36.0361131,4711155000,11325,A2702563,7.9597,A2700002,10.4045,A2700005,13.3507,A2700002,10.4045,20241114_111718
경북,포항시 남구,연일읍,37852,경상북도 포항시 남구 연일읍 철강로 10,연일읍행정복지센터,129.3441,35.991618,4711125300,28398,A2700016,9.8032,A2700008,12.2505,A2700002,14.3347,A2700016,9.8032,20241114_111719
경북,포항시 남구,오천읍,37912,경상북도 포항시 남구 오천읍 세계길 5,오천읍행정복지센터,129.4146597,35.9631672,4711125600,57335,A2700008,20.0625,A2700002,21.2258,A2700016,23.1934,A2700002,21.2237,20241114_111721
경북,포항시 남구,장기면,37945,경상북도 포항시 남구 장기면 읍내길 99,장기면행정복지센터,129.49229,35.8957657,4711133000,3796,A2700008,32.5667,A2700016,35.9757,A2700005,37.4299,A2700016,35.9757,20241114_111723
경북,포항시 남구,제철동,37878,경상북도 포항시 남구 인덕로 79,제철동행정복지센터,129.397125,35.992318,4711157000,2325,A2700002,10.5513,A2700016,16.4075,A2700008,18.1811,A2700002,10.5513,20241114_111724
