시도,시군구,읍면동,우편번호,주소,센터명,경도,위도,행정구역코드,인구수,nearest_er_hpid_1st,nearest_er_travel_time_1st,nearest_er_hpid_2nd,nearest_er_travel_time_2nd,nearest_er_hpid_3rd,nearest_er_travel_time_3rd,nearest_er_hpid_center,nearest_er_travel_time_center,측정시각
대구,서구,평리6동,41763,대구광역시 서구 서대구로41길 41,평리6동행정복지센터,128.5500837,35.8765877,2717066100,5563,A1300007,7.554,A1300110,11.1917,A1300006,11.2324,A1300004,13.5477,20241110_184650
대구,수성구,고산1동,42277,대구광역시 수성구 달구벌대로 3260-2,고산1동행정복지센터,128.712388,35.8371144,2726067000,31192,A1300081,5.4119,A2700036,8.3491,A2700019,12.3855,A1300009,23.1237,20241110_184652
대구,수성구,고산2동,42262,대구광역시 수성구 달구벌대로 3091,고산2동행정복지센터,128.6951688,35.8434019,2726068000,26469,A1300081,4.0655,A2700036,13.3682,A1300018,15.7881,A1300009,16.6885,20241110_184653
대구,수성구,고산3동,42266,대구광역시 수성구 고산로 152,고산3동행정복지센터,128.7065669,35.8441109,2726069000,30143,A1300081,2.9519,A2700036,11.3874,A2700019,14.4918,A1300009,19.6603,20241110_184653
대구,수성구,두산동,42172,대구광역시 수성구 상화로 95,두산동행정복지센터,128.6175259,35.8353136,2726064000,14652,A1300033,12.9866,A1300002,13.0915,A1300001,15.5747,A1300009,17.9654,20241110_184655
대구,수성구,만촌1동,42043,대구광역시 수성구 국채보상로 1001,만촌1동행정복지센터,128.6399664,35.8663111,2726055000,20770,A1300033,9.4236,A1300009,13.2358,A1300002,13.3544,A1300009,13.2358,20241110_184655
대구,수성구,만촌2동,42066,대구광역시 수성구 무열로 12,만촌2동행정복지센터,128.6472178,35.8598566,2726056000,10381,A1300002,12.2636,A1300009,12.3833,A1300018,13.4603,A1300009,12.3833,20241110_184657
대구,수성구,만촌3동,42068,대구광역시 수성구 교학로2길 45,만촌3동행정복지센터,128.650625,35.855499,2726056100,21039,A1300081,11.1528,A1300002,14.2547,A1300033,15.9213,A1300009,16.3368,20241110_184657
대구,수성구,범물1동,42241,대구광역시 수성구 범안로 76,범물1동행정복지센터,128.6459696,35.817762,2726066100,10150,A1300081,11.8666,A1300018,15.2713,A1300002,19.0856,A1300009,19.8178,20241110_184659
대구,수성구,범물2동,42242,대구광역시 수성구 범안로 52,범물2동행정복지센터,128.6434402,35.8175861,2726066200,15939,A1300018,16.837,A1300002,17.3479,A1300033,19.0392,A1300009,23.0604,20241110_184700
대구,수성구,범어1동,42116,대구광역시 수성구 범어천로 97,범어1동행정복지센터,128.6220352,35.8555656,2726051000,20205,A1300002,8.615,A1300033,9.6764,A1300008,13.6847,A1300009,14.432,20241110_184701
대구,수성구,범어2동,42026,대구광역시 수성구 달구벌대로489안길 47,범어2동행정복지센터,128.6310757,35.8622691,2726052000,14360,A1300002,9.6471,A1300033,11.9534,A1300008,14.2575,A1300009,14.3008,20241110_184702
대구,수성구,범어3동,42013,대구광역시 수성구 상록로 42,범어3동행정복지센터,128.6241846,35.8632763,2726053000,17501,A1300002,6.9545,A1300033,8.1996,A1300009,10.6285,A1300009,10.6285,20241110_184703
대구,수성구,범어4동,42088,대구광역시 수성구 달구벌대로504길 26,범어4동행정복지센터,128.6381714,35.8561882,2726054000,19068,A1300002,12.0757,A1300033,15.1459,A1300009,16.7087,A1300009,16.7087,20241110_184704
대구,수성구,상동,42168,대구광역시 수성구 들안로9길 56,상동행정복지센터,128.6154039,35.8321069,2726062000,14575,A1300002,12.3386,A1300033,13.994,A1300001,15.7321,A1300009,18.8713,20241110_184705
대구,수성구,수성1가동,42127,대구광역시 수성구 명덕로73길 7,수성1가동행정복지센터,128.6103112,35.8552321,2726057000,16958,A1300002,5.7036,A1300033,7.1092,A1300008,10.7733,A1300009,11.465,20241110_184706
대구,수성구,수성2.3가동,42119,대구광역시 수성구 명덕로 443-2,수성2·3가동행정복지센터,128.6190324,35.8547729,2726058000,10515,A1300002,6.9682,A1300033,8.56,A1300008,12.0379,A1300009,13.0732,20241110_184707
대구,수성구,수성4가동,42005,대구광역시 수성구 들안로67길 64,수성4가동행정복지센터,128.616638,35.862665,2726059000,13365,A1300002,5.1797,A1300033,7.7172,A1300008,10.2494,A1300009,10.4486,20241110_184707
대구,수성구,중동,42134,대구광역시 수성구 수성로50길 38,중동행정복지센터,128.6150346,35.847374,2726061000,14462,A1300002,8.5123,A1300033,9.9179,A1300001,11.0666,A1300009,14.8597,20241110_184708
대구,수성구,지산1동,42196,대구광역시 수성구 지범로21길 16,지산1동행정복지센터,128.6370121,35.8248724,2726065100,19487,A1300002,16.7937,A1300033,18.4764,A1300001,20.1606,A1300009,23.468,20241110_184710
대구,수성구,지산2동,42216,대구광역시 수성구 용학로33길 9,지산2동행정복지센터,128.6280122,35.8231297,2726065200,18800,A1300002,17.2006,A1300033,18.8404,A1300001,20.5803,A1300009,23.7825,20241110_184711
대구,수성구,파동,42231,대구광역시 수성구 파동로 136,파동행정복지센터,128.6151312,35.8154478,2726063000,15219,A1300002,14.3241,A1300033,15.9908,A1300034,16.3402,A1300009,17.9839,20241110_184713
대구,수성구,황금1동,42111,대구광역시 수성구 청호로57길 10,황금1동행정복지센터,128.6381715,35.8439538,2726060100,21890,A1300002,15.4526,A1300033,17.0619,A1300018,19.3322,A1300009,20.4948,20241110_184714
대구,수성구,황금2동,42144,대구광역시 수성구 청솔로2길 64,황금2동행정복지센터,128.6237245,35.8471947,2726060200,11337,A1300002,11.298,A1300033,12.5004,A1300001,13.8523,A1300009,17.3757,20241110_184715
대구,중구,남산1동,41968,대구광역시 중구 2.28길 18-15,남산1동행정복지센터,128.5904272,35.8593362,2711064000,4327,A1300001,6.7809,A1303386,7.0038,A1300076,8.437,A1300009,17.2931,20241110_184716
대구,중구,남산2동,41966,대구광역시 중구 명륜로 27-1,남산2동행정복지센터,128.5895375,35.8640404,2711065000,7182,A1303386,4.2132,A1300008,6.1869,A1300002,8.8081,A1300009,14.313,20241110_184717
대구,중구,남산3동,41969,대구광역시 중구 남산로4길 70,남산3동행정복지센터,128.5854883,35.8598713,2711066000,6070,A1303386,4.8258,A1300001,7.6706,A1300076,9.5753,A1300009,12.6604,20241110_184718
대구,중구,남산4동,41977,대구광역시 중구 남산로1길 42,남산4동행정복지센터,128.5805738,35.8581982,2711067000,16274,A1300001,5.4466,A1303386,6.1415,A1300076,7.3109,A1300009,10.2457,20241110_184718
대구,중구,대봉1동,41951,대구광역시 중구 달구벌대로440길 27,대봉1동행정복지센터,128.6043,35.861649,2711068000,7757,A1300002,2.6373,A1300008,7.707,A1303386,8.4621,A1300009,13.4826,20241110_184719
대구,중구,대봉2동,41955,대구광역시 중구 대봉로47길 31,대봉2동행정복지센터,128.5993473,35.8587666,2711069000,4644,A1300002,4.4698,A1303386,8.4434,A1300008,9.0394,A1300009,13.4058,20241110_184720
대구,중구,대신동,41929,대구광역시 중구 달구벌대로389길 50,대신동행정복지센터,128.5762676,35.8655452,2711059500,7436,A1303386,6.5036,A1300076,8.8722,A1300001,9.5344,A1300009,18.1415,20241110_184721
대구,중구,동인동,41946,대구광역시 중구 국채보상로142길 19-5,동인동행정복지센터,128.6091498,35.8679123,2711051700,9723,A1300002,2.9815,A1300008,6.3001,A1300033,9.6857,A1300009,13.4842,20241110_184721
대구,중구,삼덕동,41946,대구광역시 중구 달구벌대로447길 72-11,삼덕동행정복지센터,128.6089,35.865549,2711054500,6688,A1300002,2.3961,A1300008,6.053,A1300033,7.7702,A1300009,11.8286,20241110_184722
대구,중구,성내1동,41942,대구광역시 중구 동성로2길 7,성내1동행정복지센터,128.5957865,35.8666483,2711056500,4821,A1303386,7.1088,A1300008,8.8553,A1300002,9.7126,A1300009,17.0724,20241110_184722
대구,중구,성내2동,41934,대구광역시 중구 달구벌대로415길 48,성내2동행정복지센터,128.5903863,35.868375,2711057500,7834,A1300008,4.5885,A1303386,6.6189,A1300002,9.4009,A1300009,16.2832,20241110_184723
대구,중구,성내3동,41922,대구광역시 중구 달성로 111,성내3동행정복지센터,128.5818047,35.8750109,2711058500,12052,A1303386,5.5189,A1300008,7.6045,A1300001,11.1196,A1300009,14.3169,20241110_184724
