시도,시군구,읍면동,우편번호,주소,센터명,경도,위도,행정구역코드,인구수
대구,서구,평리6동,41763,대구광역시 서구 서대구로41길 41,평리6동행정복지센터,128.5500837,35.8765877,2717066100,5563
대구,수성구,고산1동,42277,대구광역시 수성구 달구벌대로 3260-2,고산1동행정복지센터,128.712388,35.8371144,2726067000,31192
대구,수성구,고산2동,42262,대구광역시 수성구 달구벌대로 3091,고산2동행정복지센터,128.6951688,35.8434019,2726068000,26469
대구,수성구,고산3동,42266,대구광역시 수성구 고산로 152,고산3동행정복지센터,128.7065669,35.8441109,2726069000,30143
대구,수성구,두산동,42172,대구광역시 수성구 상화로 95,두산동행정복지센터,128.6175259,35.8353136,2726064000,14652
대구,수성구,만촌1동,42043,대구광역시 수성구 국채보상로 1001,만촌1동행정복지센터,128.6399664,35.8663111,2726055000,20770
대구,수성구,만촌2동,42066,대구광역시 수성구 무열로 12,만촌2동행정복지센터,128.6472178,35.8598566,2726056000,10381
대구,수성구,만촌3동,42068,대구광역시 수성구 교학로2길 45,만촌3동행정복지센터,128.650625,35.855499,2726056100,21039
대구,수성구,범물1동,42241,대구광역시 수성구 범안로 76,범물1동행정복지센터,128.6459696,35.817762,2726066100,10150
대구,수성구,범물2동,42242,대구광역시 수성구 범안로 52,범물2동행정복지센터,128.6434402,35.8175861,2726066200,15939
대구,수성구,범어1동,42116,대구광역시 수성구 범어천로 97,범어1동행정복지센터,128.6220352,35.8555656,2726051000,20205
대구,수성구,범어2동,42026,대구광역시 수성구 달구벌대로489안길 47,범어2동행정복지센터,128.6310757,35.8622691,2726052000,14360
대구,수성구,범어3동,42013,대구광역시 수성구 상록로 42,범어3동행정복지센터,128.6241846,35.8632763,2726053000,17501
대구,수성구,범어4동,42088,대구광역시 수성구 달구벌대로504길 26,범어4동행정복지센터,128.6381714,35.8561882,2726054000,19068
대구,수성구,상동,42168,대구광역시 수성구 들안로9길 56,상동행정복지센터,128.6154039,35.8321069,2726062000,14575
대구,수성구,수성1가동,42127,대구광역시 수성구 명덕로73길 7,수성1가동행정복지센터,128.6103112,35.8552321,2726057000,16958
대구,수성구,수성2.3가동,42119,대구광역시 수성구 명덕로 443-2,수성2·3가동행정복지센터,128.6190324,35.8547729,2726058000,10515
대구,수성구,수성4가동,42005,대구광역시 수성구 들안로67길 64,수성4가동행정복지센터,128.616638,35.862665,2726059000,13365
대구,수성구,중동,42134,대구광역시 수성구 수성로50길 38,중동행정복지센터,128.6150346,35.847374,2726061000,14462
대구,수성구,지산1동,42196,대구광역시 수성구 지범로21길 16,지산1동행정복지센터,128.6370121,35.8248724,2726065100,19487
대구,수성구,지산2동,42216,대구광역시 수성구 용학로33길 9,지산2동행정복지센터,128.6280122,35.8231297,2726065200,18800
대구,수성구,파동,42231,대구광역시 수성구 파동로 136,파동행정복지센터,128.6151312,35.8154478,2726063000,15219
대구,수성구,황금1동,42111,대구광역시 수성구 청호로57길 10,황금1동행정복지센터,128.6381715,35.8439538,2726060100,21890
대구,수성구,황금2동,42144,대구광역시 수성구 청솔로2길 64,황금2동행정복지센터,128.6237245,35.8471947,2726060200,11337
대구,중구,남산1동,41968,대구광역시 중구 2.28길 18-15,남산1동행정복지센터,128.5904272,35.8593362,2711064000,4327
대구,중구,남산2동,41966,대구광역시 중구 명륜로 27-1,남산2동행정복지센터,128.5895375,35.8640404,2711065000,7182
대구,중구,남산3동,41969,대구광역시 중구 남산로4길 70,남산3동행정복지센터,128.5854883,35.8598713,2711066000,6070
대구,중구,남산4동,41977,대구광역시 중구 남산로1길 42,남산4동행정복지센터,128.5805738,35.8581982,2711067000,16274
대구,중구,대봉1동,41951,대구광역시 중구 달구벌대로440길 27,대봉1동행정복지센터,128.6043,35.861649,2711068000,7757
대구,중구,대봉2동,41955,대구광역시 중구 대봉로47길 31,대봉2동행정복지센터,128.5993473,35.8587666,2711069000,4644
대구,중구,대신동,41929,대구광역시 중구 달구벌대로389길 50,대신동행정복지센터,128.5762676,35.8655452,2711059500,7436
대구,중구,동인동,41946,대구광역시 중구 국채보상로142길 19-5,동인동행정복지센터,128.6091498,35.8679123,2711051700,9723
대구,중구,삼덕동,41946,대구광역시 중구 달구벌대로447길 72-11,삼덕동행정복지센터,128.6089,35.865549,2711054500,6688
대구,중구,성내1동,41942,대구광역시 중구 동성로2길 7,성내1동행정복지센터,128.5957865,35.8666483,2711056500,4821
대구,중구,성내2동,41934,대구광역시 중구 달구벌대로415길 48,성내2동행정복지센터,128.5903863,35.868375,2711057500,7834
대구,중구,성내3동,41922,대구광역시 중구 달성로 111,성내3동행정복지센터,128.5818047,35.8750109,2711058500,12052
대전,대덕구,대화동,34370,대전광역시 대덕구 동심5길 10,대화동행정복지센터,127.4114059,36.3664903,3023052000,6209
대전,대덕구,덕암동,34331,대전광역시 대덕구 덕암북로104번길 60,덕암동행정복지센터,127.4268117,36.4402918,3023057000,12698
대전,대덕구,목상동,34322,대전광역시 대덕구 대덕대로1470번길 7,목상동행정복지센터,127.4122517,36.4485001,3023058000,5999
대전,대덕구,법1동,34382,대전광역시 대덕구 계족로663번길 36,법1동행정복지센터,127.4267848,36.3707754,3023060000,12248
대전,대덕구,법2동,34406,대전광역시 대덕구 동춘당로 187,법2동행정복지센터,127.4308161,36.3672075,3023061000,14827
대전,대덕구,비래동,34418,대전광역시 대덕구 비래동로 10,비래동행정복지센터,127.4499689,36.354881,3023053300,15031
대전,대덕구,석봉동,34304,대전광역시 대덕구 대덕대로 1579,석봉동행정복지센터,127.4232095,36.4507683,3023056000,16031
대전,대덕구,송촌동,34401,대전광역시 대덕구 동춘당로94번길 11,송촌동행정복지센터,127.4398762,36.3657714,3023054300,25639
대전,대덕구,신탄진동,34306,"대전광역시 대덕구 신탄진로 836, 4층",신탄진동행정복지센터,127.4290878,36.4520393,3023055000,15781
대전,대덕구,오정동,34438,대전광역시 대덕구 한밭대로972번길 92,오정동행정복지센터,127.4098904,36.3538438,3023051000,13704
대전,대덕구,중리동,34395,대전광역시 대덕구 중리남로 47,중리동행정복지센터,127.4264117,36.360615,3023054600,18231
대전,대덕구,회덕동,34360,대전광역시 대덕구 대전로 1376,회덕동행정복지센터,127.4214571,36.3762806,3023052500,12773
대전,동구,가양1동,34575,대전광역시 동구 가양로 122 ,가양1동행정복지센터,127.4414099,36.3470132,3011062000,12697
대전,동구,가양2동,34532,대전광역시 동구 흥룡로 33 ,가양2동행정복지센터,127.4473972,36.3490565,3011063000,18687
대전,동구,대동,34610,대전광역시 동구 계족로 180 ,대동행정복지센터,127.4428067,36.3300619,3011058500,13754
대전,동구,대청동,34501,대전광역시 동구 옥천로 633 ,대청동행정복지센터,127.492635,36.343576,3011072500,2190
대전,동구,산내동,34703,대전광역시 동구 산내로1257번길 53,산내동행정복지센터,127.4671769,36.2763659,3011074000,20322
대전,동구,삼성동,34570,대전광역시 동구 태전로 138-12 ,삼성동행정복지센터,127.4222035,36.3405818,3011069500,13362
대전,동구,성남동,34590,대전광역시 동구 계족로368번길 70 ,성남동행정복지센터,127.4374448,36.3445545,3011066500,10796
대전,동구,신인동,34632,대전광역시 동구 충무로203번길 28-25 ,신인동행정복지센터,127.4379311,36.3234177,3011054500,14911
대전,동구,용운동,34524,대전광역시 동구 새울로109번길 5 ,용운동행정복지센터,127.461497,36.3281689,3011056000,21163
대전,동구,용전동,34541,대전광역시 동구 계족로 515 ,용전동행정복지센터,127.4323955,36.3577167,3011064000,20036
대전,동구,자양동,34645,대전광역시 동구 백룡로 16 ,자양동행정복지센터,127.4485873,36.3355031,3011059000,10920
대전,동구,중앙동,34603,대전광역시 동구 대동천우안5길 24 ,중앙동행정복지센터,127.4388043,36.3345962,3011051500,3659
대전,동구,판암1동,34675,대전광역시 동구 동부로10번길 68,판암1동행정복지센터,127.4600343,36.318175,3011055100,11888
대전,동구,판암2동,34665,대전광역시 동구 동부로 37 ,판암2동행정복지센터,127.4573746,36.3205056,3011055200,7875
대전,동구,홍도동,34554,대전광역시 동구 동산초교로34번길 56 ,홍도동행정복지센터,127.425651,36.3489993,3011067000,11097
대전,동구,효동,34688,대전광역시 동구 대전로542번길 143,효동행정복지센터,127.4424887,36.3169107,3011053000,24659
대전,서구,가수원동,35385,대전광역시 서구 가수원로 105,가수원동행정복지센터,127.3494302,36.3035126,3017059000,10268
대전,서구,가장동,35310,대전광역시 서구 도산로 282,가장동행정복지센터,127.3852608,36.3317271,3017057000,10753
대전,서구,갈마1동,35276,대전광역시 서구 신갈마로 191,갈마1동행정복지센터,127.3678053,36.3508144,3017058100,21009
대전,서구,갈마2동,35272,대전광역시 서구 대덕대로 147,갈마2동행정복지센터,127.3748765,36.3468108,3017058200,23862
대전,서구,관저1동,35364,대전광역시 서구 관저북로 24,관저1동행정복지센터,127.3373611,36.3039509,3017059600,14773
대전,서구,관저2동,35378,대전광역시 서구 관저중로 82,관저2동행정복지센터,127.335202,36.2993141,3017059700,48104
대전,서구,괴정동,35292,대전광역시 서구 가장로 57,괴정동행정복지센터,127.3820423,36.3371675,3017056000,18490
대전,서구,기성동,35426,대전광역시 서구 흑석1길 16,기성동행정복지센터,127.3415534,36.2558968,3017060000,3385
대전,서구,내동,35289,대전광역시 서구 도솔로 247,내동행정복지센터,127.3773069,36.3322553,3017057500,22466
대전,서구,도마1동,35332,대전광역시 서구 도마3길 46,도마1동행정복지센터,127.3811354,36.3160305,3017052000,18776
대전,서구,도마2동,35340,대전광역시 서구 도림1길 14,도마2동행정복지센터,127.3735844,36.3128119,3017053000,16244
대전,서구,도안동,35354,대전광역시 서구 원도안로242번길 33,도안동행정복지센터,127.3467447,36.3236339,3017059300,36508
대전,서구,둔산1동,35239,대전광역시 서구 둔산중로 65,둔산1동행정복지센터,127.3860492,36.3525204,3017063000,16343
대전,서구,둔산2동,35238,대전광역시 서구 둔산서로 80,둔산2동행정복지센터,127.3835853,36.3538497,3017064000,35005
대전,서구,둔산3동,35246,대전광역시 서구 둔산북로 232-52,둔산3동행정복지센터,127.4000006,36.3534312,3017066000,18863
대전,서구,만년동,35201,대전광역시 서구 만년로 19,만년동행정복지센터,127.3750393,36.3675369,3017065000,12097
대전,서구,변동,35318,대전광역시 서구 중반5길 133,변동행정복지센터,127.3867608,36.3258307,3017054000,12940
대전,서구,복수동,35407,대전광역시 서구 복수동로49,복수동행정복지센터,127.3790034,36.3000184,3017051000,21545
대전,서구,용문동,35304,대전광역시 서구 계룡로 626-1,용문동행정복지센터,127.3915698,36.3388679,3017055000,11716
대전,서구,월평1동,35226,대전광역시 서구 월평서로 13,월평1동행정복지센터,127.3576015,36.3546845,3017058600,11134
대전,서구,월평2동,35211,대전광역시 서구 갈마역로 145,월평2동행정복지센터,127.3740484,36.3635375,3017058700,13485
대전,서구,월평3동,35210,대전광역시 서구 청사로 27-9,월평3동행정복지센터,127.3668549,36.3603223,3017058800,20184
대전,서구,정림동,35396,대전광역시 서구 정림동로 10,정림동행정복지센터,127.3667259,36.3045039,3017053500,15148
대전,서구,탄방동,35255,대전광역시 서구 탄방로7번길 97,탄방동행정복지센터,127.3954103,36.3466878,3017055500,26487
대전,유성구,관평동,34019,대전광역시 유성구 관평2로 42 ,관평동행정복지센터,127.3887458,36.4230721,3020060000,37160
대전,유성구,구즉동,34006,대전광역시 유성구 구룡달전로 22,구즉동행정복지센터,127.3835362,36.4406161,3020058000,32869
대전,유성구,노은1동,34091,대전광역시 유성구 노은동로87번길 89 ,노은1동행정복지센터,127.3183982,36.3682789,3020054600,20958
대전,유성구,노은2동,34061,대전광역시 유성구 송림로19번길 35 ,노은2동행정복지센터,127.3207187,36.3895008,3020054700,23419
대전,유성구,노은3동,34073,대전광역시 유성구 지족동로 145,노은3동행정복지센터,127.3079056,36.3867956,3020054800,36256
대전,유성구,상대동,34198,대전광역시 유성구 월드컵대로316번길 28-7,상대동행정복지센터,127.3346924,36.3468049,3020052700,25109
대전,유성구,신성동,34104,대전광역시 유성구 유성대로 1193,신성동행정복지센터,127.3519556,36.395352,3020055000,25532
대전,유성구,온천1동,34179,대전광역시 유성구 도안대로589번길 35,온천1동행정복지센터,127.3389806,36.353055,3020053000,26674
대전,유성구,온천2동,34165,대전광역시 유성구 장대로 120 ,온천2동행정복지센터,127.3333887,36.3654277,3020054000,40641
대전,유성구,원신흥동,34190,대전광역시 유성구 봉명로 27-18,원신흥동행정복지센터,127.3432902,36.3421655,3020061000,30084
대전,유성구,전민동,34048,대전광역시 유성구 유성대로 1719,전민동행정복지센터,127.4003749,36.3999816,3020057000,25805
대전,유성구,진잠동,34228,대전광역시 유성구 원내로 5,진잠동행정복지센터,127.3163538,36.2998001,3020052000,25367
대전,유성구,학하동,34210,대전광역시 유성구 학하북로 75-21,학하동행정복지센터,127.3087292,36.3411508,3020052600,19531
대전,중구,대사동,35043,대전광역시 중구 충무로74번길 14,대사동행정복지센터,127.4247712,36.3164192,3014063000,5210
대전,중구,대흥동,34917,"대전광역시 중구 대흥로 109, 3층",대흥동행정복지센터,127.4242025,36.323402,3014057500,12882
대전,중구,목동,34816,대전광역시 중구 목중로39번길 39,목동행정복지센터,127.4084385,36.3359058,3014055000,17541
대전,중구,문창동,35029,대전광역시 중구 보문로20번길 38,문창동행정복지센터,127.437905,36.3162454,3014060500,4226
대전,중구,문화1동,34961,대전광역시 중구 문화로 195,문화1동행정복지센터,127.40653,36.3153477,3014072000,20539
대전,중구,문화2동,35008,대전광역시 중구 당디로6번길 90,문화2동행정복지센터,127.3992177,36.3077335,3014073000,11504
대전,중구,부사동,35023,대전광역시 중구 보문로68번길 20,부사동행정복지센터,127.4336673,36.3142484,3014064000,6232
대전,중구,산성동,34989,대전광역시 중구 대둔산로 403,산성동행정복지센터,127.3860963,36.3053492,3014074000,25384
대전,중구,석교동,35049,대전광역시 중구 대종로 267,석교동행정복지센터,127.4382588,36.3110316,3014062000,14410
대전,중구,오류동,34904,대전광역시 중구 오류로 56,오류동행정복지센터,127.403845,36.3255137,3014067000,10091
대전,중구,용두동,34857,대전광역시 중구 동서대로1322번길 111,용두동행정복지센터,127.410355,36.3252236,3014065500,9756
대전,중구,유천1동,34975,대전광역시 중구 계백로1566번길 57,유천1동행정복지센터,127.3953138,36.3149823,3014070000,5776
대전,중구,유천2동,34970,대전광역시 중구 문화로133번길 55,유천2동행정복지센터,127.399167,36.315359,3014071000,13001
대전,중구,은행선화동,34846,대전광역시 중구 보문로337번길 33,은행선화동행정복지센터,127.4166389,36.3324248,3014053500,17669
대전,중구,중촌동,34812,대전광역시 중구 대종로 663-7,중촌동행정복지센터,127.412446,36.33893,3014056000,13444
대전,중구,태평1동,34892,대전광역시 중구 동서대로 1234,태평1동행정복지센터,127.3967122,36.3259272,3014068000,12537
대전,중구,태평2동,34885,대전광역시 중구 평촌로 51,태평2동행정복지센터,127.3928375,36.3212833,3014069000,24077
부산,강서구,가덕도동,46769,부산광역시 강서구 동선길 10,가덕도동행정복지센터,128.8317558,35.0566814,2644058000,4300
부산,강서구,가락동,46707,부산광역시 강서구 가락대로 1476,가락동행정복지센터,128.9018427,35.1964203,2644055000,2101
부산,강서구,강동동,46706,부산광역시 강서구 제도로 1171,강동동행정복지센터,128.9352352,35.2145485,2644053000,6314
부산,강서구,녹산동,46727,부산광역시 강서구 가락대로900번가길 32,녹산동행정복지센터,128.8837691,35.1534953,2644056000,33913
부산,강서구,대저1동,46702,부산광역시 강서구 대저로221번길 19,대저1동행정복지센터,128.9768405,35.215466,2644051000,5753
부산,강서구,대저2동,46720,부산광역시 강서구 공항로811번가길 30-1,대저2동행정복지센터,128.9564668,35.1785814,2644052000,6332
부산,강서구,명지1동,46724,부산광역시 강서구 명지국제8로 131,명지1동행정복지센터,128.9070486,35.1001671,2644053500,54362
부산,강서구,명지2동,46762,부산광역시 강서구 명지오션시티11로 35,명지2동행정복지센터,128.900069,35.084563,2644054500,29952
부산,금정구,구서1동,46242,부산광역시 금정구 수림로72번길 123,구서1동행정복지센터,129.086871,35.2451603,2641068000,18544
부산,금정구,구서2동,46229,부산광역시 금정구 금강로 584,구서2동행정복지센터,129.0880544,35.2595345,2641069000,30882
부산,금정구,금사회동동,46330,"부산광역시 금정구 금사로 76, 5층",금사회동동행정복지센터,129.1113858,35.2194793,2641055500,7053
부산,금정구,금성동,46237,부산광역시 금정구 산성로 452,금성동행정복지센터,129.0561369,35.2503351,2641070000,905
부산,금정구,남산동,46219,부산광역시 금정구 중앙대로2097번길 4,남산동행정복지센터,129.0922589,35.2716545,2641067000,26085
부산,금정구,부곡1동,46305,부산광역시 금정구 동부곡로6번길 29,부곡1동행정복지센터,129.0921392,35.2244246,2641057000,7371
부산,금정구,부곡2동,46271,부산광역시 금정구 부곡로156번길 7,부곡2동행정복지센터,129.092714,35.2298397,2641058000,16961
부산,금정구,부곡3동,46266,부산광역시 금정구 기찰로 107,부곡3동행정복지센터,129.0938048,35.2405803,2641059000,14918
부산,금정구,부곡4동,46310,부산광역시 금정구 부곡로18번안길 37,부곡4동행정복지센터,129.0885621,35.2199002,2641059100,11656
부산,금정구,서1동,46318,부산광역시 금정구 서부로69번길 17,서1동행정복지센터,129.099138,35.218343,2641051000,4420
부산,금정구,서2동,46327,부산광역시 금정구 서동중심로 33,서2동행정복지센터,129.1044995,35.2128802,2641052000,8241
부산,금정구,서3동,46317,부산광역시 금정구 서곡로33번길 9,서3동행정복지센터,129.1039269,35.2172495,2641053000,10030
부산,금정구,선두구동,46208,부산광역시 금정구 두구죽전1길 13,선두구동행정복지센터,129.1133555,35.2982524,2641063500,2032
부산,금정구,장전1동,46281,부산광역시 금정구 수림로71번길 36,장전1동행정복지센터,129.084502,35.2382174,2641060000,17954
부산,금정구,장전2동,46296,부산광역시 금정구 소정로 19,장전2동행정복지센터,129.0809712,35.2277638,2641061000,25478
부산,금정구,청룡노포동,46218,부산광역시 금정구 청룡로 25,청룡노포동행정복지센터,129.089831,35.2752563,2641066500,9253
부산,기장군,기장읍,46070,부산광역시 기장군 기장읍 차성동로5번길 10,기장읍행정복지센터,129.2157566,35.2387351,2671025000,51277
부산,기장군,일광읍,46044,부산광역시 기장군 일광읍 일광로 96,일광읍행정복지센터,129.2334615,35.2648896,2671025900,29978
부산,기장군,장안읍,46033,부산광역시 기장군 장안읍 해맞이로 8,장안읍행정복지센터,129.2448577,35.3124699,2671025300,8687
부산,기장군,정관읍,46013,부산광역시 기장군 정관읍 용수로 4,정관읍행정복지센터,129.1803974,35.3254808,2671025600,78990
부산,기장군,철마면,46049,부산광역시 기장군 철마면 철마로 485,철마면행정복지센터,129.1497617,35.2752118,2671033000,7456
부산,남구,감만1동,48556,부산광역시 남구 우암로 71-7,감만1동행정복지센터,129.0806215,35.1168248,2629062000,8048
부산,남구,감만2동,48541,부산광역시 남구 석포로 32-1,감만2동행정복지센터,129.0845375,35.1225217,2629063000,6345
부산,남구,대연1동,48494,부산광역시 남구 유엔평화로 24,대연1동행정복지센터,129.0917989,35.1329647,2629051000,15232
부산,남구,대연3동,48432,"부산광역시 남구 수영로 345, 118호, 216호(대연동, 대연힐스테이트푸르지오 상가동)",대연3동행정복지센터,129.1010779,35.1422158,2629053000,36077
부산,남구,대연4동,48485,부산광역시 남구 석포로91번길 96,대연4동행정복지센터,129.0913815,35.1298212,2629054000,13923
부산,남구,대연5동,48437,부산광역시 남구 진남로46번길 7,대연5동행정복지센터,129.0901037,35.1384678,2629055000,16301
부산,남구,대연6동,48454,부산광역시 남구 못골로 13,대연6동행정복지센터,129.0831706,35.1372821,2629056000,15655
부산,남구,문현1동,48416,부산광역시 남구 고동골로60번길 1,문현1동행정복지센터,129.0713212,35.1425379,2629068000,10665
부산,남구,문현2동,48404,부산광역시 남구 전포대로92번길 31-7,문현2동행정복지센터,129.0686276,35.14526,2629069000,8293
부산,남구,문현3동,48419,부산광역시 남구 고동골로4번길 7-18,문현3동행정복지센터,129.071663,35.138174,2629070000,16175
부산,남구,문현4동,48456,"부산광역시 남구 수영로 12, 301호(문현동, 세종그랑시아)",문현4동행정복지센터,129.069115,35.1361938,2629071000,8718
부산,남구,용당동,48548,부산광역시 남구 신선로 349-4,용당동행정복지센터,129.0950484,35.1176479,2629061000,7696
부산,남구,용호1동,48525,부산광역시 남구 용호로42번길 140,용호1동행정복지센터,129.1090308,35.1207911,2629057000,42353
부산,남구,용호2동,48587,부산광역시 남구 용호로197번길 41,용호2동행정복지센터,129.1134248,35.1148328,2629058000,19495
부산,남구,용호3동,48579,부산광역시 남구 동명로145번길 33,용호3동행정복지센터,129.112812,35.121015,2629059000,10755
부산,남구,용호4동,48568,부산광역시 남구 용호로216번길 10,용호4동행정복지센터,129.1103661,35.1132194,2629060000,7650
부산,남구,우암동,48474,부산광역시 남구 동제당로 368,우암동행정복지센터,129.0769064,35.1250116,2629064500,12006
부산,동구,범일1동,48718,부산광역시 동구 범상로 12,범일1동행정복지센터,129.0491277,35.1413146,2617065000,10596
부산,동구,범일2동,48747,부산광역시 동구 범일로 58,범일2동행정복지센터,129.0597905,35.1351299,2617066000,7168
부산,동구,범일5동,48757,부산광역시 동구 성남로47번길 13,범일5동행정복지센터,129.0538031,35.1304983,2617068000,8693
부산,동구,수정1동,48785,부산광역시 동구 홍곡로 71,수정1동행정복지센터,129.0422759,35.1253992,2617056000,3932
부산,동구,수정2동,48782,부산광역시 동구 수정중로11번길 23,수정2동행정복지센터,129.0426005,35.129981,2617057000,8935
부산,동구,수정4동,48714,부산광역시 동구 망양로685번길 2,수정4동행정복지센터,129.0407048,35.1271201,2617059000,3438
부산,동구,수정5동,48706,부산광역시 동구 망양로795번길 2,수정5동행정복지센터,129.042386,35.1338615,2617060000,4686
부산,동구,좌천동,48773,부산광역시 동구 좌천남로 19,좌천동행정복지센터,129.0491557,35.1314332,2617064500,11144
부산,동구,초량1동,48820,부산광역시 동구 중앙대로179번길 33,초량1동행정복지센터,129.0369576,35.1139306,2617051000,4842
부산,동구,초량2동,48816,부산광역시 동구 중앙대로209번길 30,초량2동행정복지센터,129.0384653,35.1165497,2617052000,5162
부산,동구,초량3동,48797,부산광역시 동구 초량상로 112,초량3동행정복지센터,129.0398009,35.1213264,2617053000,12514
부산,동구,초량6동,48806,부산광역시 동구 초량로 75,초량6동행정복지센터,129.0345141,35.1200442,2617055000,5198
부산,동래구,명륜동,47742,부산광역시 동래구 명륜로207번길 26,명륜동행정복지센터,129.0815225,35.2124923,2626054500,26248
부산,동래구,명장1동,47773,부산광역시 동래구 명장로 32,명장1동행정복지센터,129.104205,35.2047352,2626076100,13356
부산,동래구,명장2동,47764,부산광역시 동래구 명서로 168,명장2동행정복지센터,129.102438,35.207943,2626076200,13667
부산,동래구,복산동,47748,부산광역시 동래구 복천로 1,복산동행정복지센터,129.086063,35.20581,2626052000,8325
부산,동래구,사직1동,47856,부산광역시 동래구 석사로 19,사직1동행정복지센터,129.0618666,35.199021,2626058000,11447
부산,동래구,사직2동,47861,부산광역시 동래구 사직북로63번길 22,사직2동행정복지센터,129.0574688,35.1992738,2626059000,24633
부산,동래구,사직3동,47841,부산광역시 동래구 아시아드대로154번길 79,사직3동행정복지센터,129.0694354,35.1994672,2626060000,16821
부산,동래구,수민동,47886,부산광역시 동래구 온천천로339번길 48,수민동행정복지센터,129.091041,35.1960366,2626051000,30713
부산,동래구,안락1동,47889,부산광역시 동래구 안연로110번길 9,안락1동행정복지센터,129.0985714,35.1971502,2626074000,13328
부산,동래구,안락2동,47793,부산광역시 동래구 명안로18번길 103,안락2동행정복지센터,129.1100477,35.1977003,2626075000,25982
부산,동래구,온천1동,47703,부산광역시 동래구 금강로 127,온천1동행정복지센터,129.0801,35.2200711,2626055000,24701
부산,동래구,온천2동,47732,부산광역시 동래구 충렬대로107번길 28,온천2동행정복지센터,129.0729557,35.2080387,2626056000,24007
부산,동래구,온천3동,47850,부산광역시 사직북로 28번길 153,온천3동행정복지센터,129.065518,35.2034461,2626057000,35858
부산,부산진구,가야1동,47329,부산광역시 부산진구 가야대로572번길 22,가야1동주민센터,129.0342842,35.1532498,2623071000,16483
부산,부산진구,가야2동,47384,부산광역시 부산진구 엄광로147번길 37,가야2동주민센터,129.0317632,35.1492159,2623072000,17981
부산,부산진구,개금1동,47323,부산광역시 부산진구 가야대로454번길 9,개금1동주민센터,129.0219511,35.1526164,2623074000,18255
부산,부산진구,개금2동,47396,부산광역시 부산진구 복지로 93,개금2동주민센터,129.0194689,35.1448583,2623075000,9917
부산,부산진구,개금3동,47173,부산광역시 부산진구 개금본동로 88,개금3동주민센터,129.0219827,35.1557806,2623076000,26341
부산,부산진구,당감1동,47177,부산광역시 부산진구 동평로44번길 49-6,당감1동주민센터,129.0356415,35.1644669,2623067000,20782
부산,부산진구,당감2동,47262,부산광역시 부산진구 가야대로703번길 13,당감2동주민센터,129.0478371,35.1578132,2623068000,11634
부산,부산진구,당감4동,47147,부산광역시 부산진구 백양순환로 40,당감4동주민센터,129.0334098,35.1682395,2623070000,10168
부산,부산진구,범천1동,47354,부산광역시 부산진구 범일로192번길 21,범천1동주민센터,129.0610134,35.1470344,2623077000,12137
부산,부산진구,범천2동,47370,부산광역시 부산진구 신암로 48,범천2동주민센터,129.0561883,35.146519,2623078000,21258
부산,부산진구,부암1동,47187,부산광역시 부산진구 신천대로241번길 41,부암1동주민센터,129.0485492,35.1633118,2623064000,23148
부산,부산진구,부암3동,47143,부산광역시 부산진구 백양순환로110번길 25,부암3동주민센터,129.0395866,35.168931,2623066000,21003
부산,부산진구,부전1동,47253,부산광역시 부산진구 범전로5번길 13,부전1동주민센터,129.0630013,35.1635244,2623051000,15060
부산,부산진구,부전2동,47288,부산광역시 부산진구 부전로20번길 13,부전2동주민센터,129.0567641,35.1526411,2623052000,12324
부산,부산진구,양정1동,47207,부산광역시 부산진구 동평로406번길 38,양정1동주민센터,129.0687343,35.1721677,2623056000,18789
부산,부산진구,양정2동,47220,부산광역시 부산진구 양정로15번길 26,양정2동주민센터,129.0757562,35.1728764,2623057000,14997
부산,부산진구,연지동,47130,부산광역시 부산진구 국악로 30,연지동주민센터,129.052775,35.1727914,2623054000,25519
부산,부산진구,전포1동,47305,부산광역시 부산진구 서전로68번길 75,전포1동주민센터,129.0673831,35.1544183,2623060000,20594
부산,부산진구,전포2동,47237,부산광역시 부산진구 동성로118번길 34,전포2동주민센터,129.0662018,35.1616889,2623061000,23302
부산,부산진구,초읍동,47124,부산광역시 부산진구 새싹로 284,초읍동주민센터,129.047353,35.1814896,2623055000,21745
부산,북구,구포1동,46599,부산광역시 북구 백양대로1172번길 18(임시청사),구포1동행정복지센터,129.0056119,35.2062332,2632051000,15155
부산,북구,구포2동,46634,부산광역시 북구 낙동북로681번길 23 ,구포2동행정복지센터,128.9994237,35.201677,2632052000,23288
부산,북구,구포3동,46644,부산광역시 북구 시랑로118번길 23,구포3동행정복지센터,129.0087524,35.194937,2632052100,17800
부산,북구,금곡동,46509,부산광역시 북구 금곡대로 466,금곡동행정복지센터,129.0128228,35.2500816,2632053000,35004
부산,북구,덕천1동,46568,부산광역시 북구 만덕대로102번가길 11,덕천1동행정복지센터,129.0166646,35.2124496,2632055000,13332
부산,북구,덕천2동,46548,부산광역시 북구 금곡대로20번길 56,덕천2동행정복지센터,129.0078742,35.2123875,2632056000,10924
부산,북구,덕천3동,46589,부산광역시 북구 덕천로 118,덕천3동행정복지센터,129.0174288,35.2099519,2632056100,9775
부산,북구,만덕1동,46561,부산광역시 북구 만덕1로 1,만덕1동행정복지센터,129.0364023,35.2135139,2632057100,16127
부산,북구,만덕2동,46566,부산광역시 북구 만덕2로44번길 10,만덕2동행정복지센터,129.0371776,35.2102181,2632057200,26163
부산,북구,만덕3동,46571,부산광역시 북구 만덕3로 52,만덕3동행정복지센터,129.0292047,35.2114076,2632057300,17377
