시도,시군구,읍면동,우편번호,주소,센터명,경도,위도,행정구역코드,인구수,nearest_er_hpid_1st,nearest_er_travel_time_1st,nearest_er_hpid_2nd,nearest_er_travel_time_2nd,nearest_er_hpid_3rd,nearest_er_travel_time_3rd,nearest_er_hpid_center,nearest_er_travel_time_center,측정시각
대구,달서구,진천동,42772,대구광역시 달서구 진천로9길 33,진천동행정복지센터,128.5228173,35.8122129,2729061500,49420,A1300038,2.2228,A1300045,8.5387,A1300011,9.6971,A1300004,13.8192,20241107_010358
대구,달성군,가창면,42934,대구광역시 달성군 가창면 가창로 1100,가창면행정복지센터,128.6228183,35.8026898,2771031000,7074,A1300002,9.5561,A1300033,10.5924,A1300001,12.5776,A1300009,13.2443,20241107_010359
대구,달성군,구지면,43010,대구광역시 달성군 구지면 창리로11길 38,구지면행정복지센터,128.4136123,35.6587771,2771038000,19083,A1303449,9.5688,A1300038,25.1364,A2700070,25.3903,A1300003,28.414,20241107_010400
대구,달성군,논공읍,42968,대구광역시 달성군 논공읍 비슬로 1779,논공읍행정복지센터,128.4199139,35.7743052,2771025300,15808,A1303449,18.2756,A1300006,21.1213,A1300038,21.1498,A1300003,25.6136,20241107_010403
대구,달성군,다사읍,42916,대구광역시 달성군 다사읍 매곡로 7,다사읍행정복지센터,128.4539279,35.8618434,2771025600,90891,A1300003,6.778,A1300038,16.9868,A1300006,17.7365,A1300003,6.778,20241107_010404
대구,달성군,옥포읍,42970,대구광역시 달성군 옥포읍 비슬로 2215,옥포읍행정복지센터,128.4640097,35.7892427,2771026200,23299,A1300006,13.2809,A1300038,13.7336,A1303449,17.2878,A1300003,17.8815,20241107_010405
대구,달성군,유가읍,43015,대구광역시 달성군 유가읍 테크노상업로 95,유가읍행정복지센터,128.4598163,35.6939301,2771025900,31142,A1303449,5.3013,A1300038,19.8112,A1300011,21.9086,A1300003,28.7712,20241107_010407
대구,달성군,하빈면,42902,대구광역시 달성군 하빈면 하빈로84길 1,하빈면행정복지센터,128.4455026,35.9009231,2771033000,3318,A1300003,13.7,A2700066,18.8126,A1300006,20.5255,A1300003,13.7,20241107_010409
대구,달성군,현풍읍,42998,대구광역시 달성군 현풍읍 비슬로134길 157,현풍읍행정복지센터,128.4476094,35.6974654,2771026500,21883,A1303449,6.9304,A1300038,20.356,A1300006,21.9743,A1300003,26.6118,20241107_010410
대구,달성군,화원읍,42957,대구광역시 달성군 화원읍 화암로 10 (임시청사),화원읍행정복지센터,128.4896829,35.7978101,2771025000,45769,A1300038,10.6382,A1300011,12.7705,A1300006,14.7088,A1300003,18.668,20241107_010412
대구,동구,공산동,41005,대구광역시 동구 팔공로91길 9,공산동행정복지센터,128.6441922,35.9401899,2714076000,20488,A1300018,13.6007,A1300009,14.647,A1300002,19.7349,A1300009,13.5967,20241107_010414
대구,동구,도평동,41031,대구광역시 동구 팔공로24길 171,도평동행정복지센터,128.6501392,35.9099797,2714061500,3653,A1300018,11.1823,A1300009,12.2704,A1300033,17.6988,A1300009,12.2704,20241107_010415
대구,동구,동촌동,41143,대구광역시 동구 동촌로11길 5,동촌동행정복지센터,128.6496347,35.8899364,2714065500,14473,A1300018,3.721,A1300009,7.1505,A1300033,13.0285,A1300009,7.1505,20241107_010417
대구,동구,방촌동,41162,대구광역시 동구 동촌로48길 26,방촌동행정복지센터,128.6652466,35.8800556,2714067000,17458,A1300018,3.3405,A1300009,8.6079,A1300033,10.0006,A1300009,8.6079,20241107_010417
대구,동구,불로.봉무동,41035,대구광역시 동구 팔공로25길 16,불로·봉무동행정복지센터,128.6393269,35.9102497,2714062000,19925,A1300018,8.9981,A1300009,9.8556,A1300033,15.5875,A1300009,9.8556,20241107_010418
대구,동구,신암1동,41196,대구광역시 동구 아양로7길 27,신암1동행정복지센터,128.6163562,35.8843012,2714051000,11065,A1300009,3.3501,A1300033,6.1462,A1300008,9.4411,A1300009,3.3501,20241107_010419
대구,동구,신암2동,41202,대구광역시 동구 신성로 56,신암2동행정복지센터,128.6126639,35.88005,2714052000,11744,A1300009,4.4893,A1300033,5.1989,A1300008,8.3565,A1300009,4.4893,20241107_010419
대구,동구,신암3동,41211,대구광역시 동구 신암남로 67,신암3동행정복지센터,128.6231349,35.8796635,2714053000,11278,A1300009,3.0186,A1300033,6.3145,A1300002,9.0628,A1300009,3.0186,20241107_010420
대구,동구,신암4동,41217,대구광역시 동구 신암남로23길 53,신암4동행정복지센터,128.6293226,35.8850672,2714054000,18131,A1300009,2.6725,A1300018,7.16,A1300033,8.5485,A1300009,2.6725,20241107_010420
대구,동구,신암5동,41182,대구광역시 동구 아양로37길 92,신암5동행정복지센터,128.6330879,35.8897669,2714054100,7618,A1300009,4.7521,A1300018,7.812,A1300033,10.7612,A1300009,4.7521,20241107_010421
대구,동구,신천1.2동,41267,대구광역시 동구 국채보상로159길 41,신천1·2동행정복지센터,128.615241,35.8707546,2714055500,11555,A1300033,2.5299,A1300002,5.9474,A1300008,6.3895,A1300009,7.7464,20241107_010421
대구,동구,신천3동,41256,대구광역시 동구 장등로 90,신천3동행정복지센터,128.6235913,35.8754258,2714057000,14377,A1300009,2.727,A1300033,4.5512,A1300008,7.6315,A1300009,2.727,20241107_010422
대구,동구,신천4동,41248,대구광역시 동구 동부로30길 61-7,신천4동행정복지센터,128.6293,35.8717571,2714058000,10231,A1300009,5.1436,A1300033,5.4552,A1300002,8.2035,A1300009,5.1436,20241107_010422
대구,동구,안심1동,41119,대구광역시 동구 율하동로25길 5,안심1동행정복지센터,128.7016363,35.8703932,2714072000,38398,A1300018,8.94,A1300081,10.3453,A2700036,11.618,A1300009,14.3253,20241107_010423
대구,동구,안심2동,41124,대구광역시 동구 반야월로1길 28,안심2동행정복지센터,128.6870351,35.8754157,2714073000,16090,A1300018,4.3464,A1300009,11.5562,A1300081,11.8441,A1300009,11.5562,20241107_010423
대구,동구,안심3동,41087,"대구광역시 동구 안심로 368, 2층",안심3동행정복지센터,128.7246224,35.8678287,2714074200,20318,A1300081,11.4893,A2700036,12.7896,A1300018,13.8581,A1300009,18.6205,20241107_010424
대구,동구,안심4동,41112,대구광역시 동구 안심로49길 98,안심4동행정복지센터,128.7110557,35.8701262,2714074700,26877,A1300081,8.9504,A1300018,10.1932,A2700036,10.6921,A1300009,16.0914,20241107_010425
대구,동구,지저동,41049,대구광역시 동구 해동로3길 80,지저동행정복지센터,128.6382862,35.8933795,2714064000,13157,A1300018,6.1242,A1300009,6.2647,A1300033,11.9263,A1300009,6.2647,20241107_010426
대구,동구,해안동,41135,대구광역시 동구 방촌로29길 46,해안동행정복지센터,128.6715962,35.8821236,2714068500,13747,A1300018,2.4524,A1300009,10.8631,A1300033,11.929,A1300009,10.8631,20241107_010426
대구,동구,혁신동,41112,대구광역시 동구 이노밸리로26길 8,혁신동행정복지센터,128.7114986,35.8780289,2714075500,17178,A1300018,9.7086,A1300081,11.5251,A2700036,12.6794,A1300009,16.4038,20241107_010427
대구,동구,효목1동,41176,대구광역시 동구 화랑로41길 46,효목1동행정복지센터,128.6448881,35.8816208,2714059000,12018,A1300009,7.0602,A1300018,8.1579,A1300033,9.0556,A1300009,7.0602,20241107_010428
대구,동구,효목2동,41232,대구광역시 동구 화랑로25길 45,효목2동행정복지센터,128.6413229,35.8781211,2714060000,13619,A1300009,6.2933,A1300033,7.3665,A1300018,7.906,A1300009,6.2933,20241107_010428
대구,북구,검단동,41511,대구광역시 북구 검단로 230,검단동행정복지센터,128.6297538,35.9137739,2723068000,5797,A1300009,10.666,A1300018,14.9764,A1300002,15.8132,A1300009,10.666,20241107_010429
대구,북구,고성동,41595,대구광역시 북구 고성로31길 21,고성동행정복지센터,128.5835804,35.881913,2723051000,12261,A1300008,6.2853,A1303386,8.3597,A1300002,10.4809,A1300009,10.2402,20241107_010430
대구,북구,관문동,41488,대구광역시 북구 매천로18길 34,관문동행정복지센터,128.542088,35.901665,2723071500,33285,A1300005,7.7773,A1300007,12.9378,A1300006,13.1192,A1300010,13.8498,20241107_010431
대구,북구,관음동,41441,대구광역시 북구 관음동로 125,관음동행정복지센터,128.5473053,35.9442427,2723075000,14726,A1300005,4.0581,A1300010,6.6267,A1300006,17.064,A1300010,6.6267,20241107_010432
대구,북구,구암동,41428,대구광역시 북구 구암서로 32,구암동행정복지센터,128.566043,35.9389057,2723074500,31973,A1300010,6.8108,A1300005,6.9069,A1300008,18.9789,A1300010,6.8108,20241107_010434
대구,북구,국우동,41418,대구광역시 북구 구리로 188,국우동행정복지센터,128.5793409,35.9516391,2723080000,30374,A1300010,5.5202,A1300005,9.0615,A1300002,15.9167,A1300010,5.5202,20241107_010435
대구,북구,노원동,41558,대구광역시 북구 노원로10길 166,노원동행정복지센터,128.576228,35.89014,2723079000,11233,A1300008,10.6149,A1303386,12.1773,A1300076,13.6574,A1300009,11.3187,20241107_010436
대구,북구,대현동,41573,대구광역시 북구 대현남로 25,대현동행정복지센터,128.6054161,35.8819333,2723064500,16056,A1300009,5.3711,A1300033,7.8704,A1300008,9.2382,A1300009,5.3711,20241107_010436
대구,북구,동천동,41427,대구광역시 북구 대천로 81,동천동행정복지센터,128.5580729,35.9372162,2723078000,25901,A1300005,4.1345,A1300010,7.5977,A1300007,18.2991,A1300010,7.5977,20241107_010437
대구,북구,무태조야동,41475,대구광역시 북구 호국로43길 20,무태조야동행정복지센터,128.5970987,35.9213384,2723069500,33783,A1300002,10.2843,A1300033,10.8878,A1300009,11.0404,A1300009,11.0404,20241107_010438
대구,북구,복현1동,41564,대구광역시 북구 동북로52길 7,복현1동행정복지센터,128.61855,35.893749,2723067100,6985,A1300009,3.9755,A1300033,9.9847,A1300002,13.86,A1300009,3.9755,20241107_010439
대구,북구,복현2동,41528,대구광역시 북구 복현로8길 16-5,복현2동행정복지센터,128.6254438,35.8954566,2723067200,29212,A1300009,5.7943,A1300018,10.1202,A1300033,11.8035,A1300009,5.7943,20241107_010440
대구,북구,산격1동,41533,대구광역시 북구 연암로 36길 6,산격1동행정복지센터,128.5969732,35.9003822,2723061000,7945,A1300009,7.3157,A1300002,8.5131,A1300033,9.129,A1300009,7.3157,20241107_010441
대구,북구,산격2동,41519,대구광역시 북구 동북로31길 30,산격2동행정복지센터,128.6092594,35.9017014,2723062000,9864,A1300009,7.8778,A1300002,11.4194,A1300033,11.9595,A1300009,7.8778,20241107_010442
대구,북구,산격3동,41544,대구광역시 북구 대학로 95(임시청사),산격3동행정복지센터,128.6101674,35.8936497,2723063000,8430,A1300009,5.9769,A1300008,9.7906,A1300002,10.0403,A1300009,5.9769,20241107_010443
대구,북구,산격4동,41543,대구광역시 북구 대구체육관로 48,산격4동행정복지센터,128.6042805,35.8922712,2723063100,7432,A1300009,7.2054,A1300002,9.4798,A1300008,9.6047,A1300009,8.2689,20241107_010444
대구,북구,읍내동,41439,대구광역시 북구 칠곡중앙대로 561,읍내동행정복지센터,128.5505268,35.9459215,2723077000,24499,A1300005,3.2646,A1300010,5.2983,A1300110,17.426,A1300010,5.2983,20241107_010445
대구,북구,칠성동,41578,대구광역시 북구 칠성로19길 4,칠성동행정복지센터,128.5999257,35.8791089,2723052600,21630,A1300008,5.3145,A1300033,7.3557,A1300009,7.4056,A1300009,7.4056,20241107_010445
대구,북구,침산1동,41551,대구광역시 북구 침산남로13길 16,침산1동행정복지센터,128.581175,35.8903321,2723055000,3607,A1300002,10.4529,A1300008,11.0789,A1303386,11.7455,A1300009,12.0626,20241107_010446
대구,북구,침산2동,41561,대구광역시 북구 침산남로 195,침산2동행정복지센터,128.5969766,35.8872842,2723056000,17237,A1300008,7.1833,A1300002,7.3976,A1300009,8.0782,A1300009,8.0782,20241107_010447
대구,북구,침산3동,41550,대구광역시 북구 성북로 55,침산3동행정복지센터,128.5894316,35.89206,2723057000,18313,A1300002,6.4461,A1300008,7.9205,A1303386,11.2584,A1300009,9.1769,20241107_010448
대구,북구,태전1동,41456,대구광역시 북구 태전로7길 10-24,태전1동행정복지센터,128.5431895,35.9240581,2723072500,21695,A1300005,4.8744,A1300010,9.9887,A1300006,13.1993,A1300010,9.9887,20241107_010449
대구,북구,태전2동,41466,대구광역시 북구 칠곡중앙대로52길 32,태전2동행정복지센터,128.548766,35.9214797,2723073500,22645,A1300005,4.9327,A1300010,9.2582,A1300006,14.4768,A1300009,9.1685,20241107_010450
대구,서구,내당1동,41864,대구광역시 서구 서대구로4길 35,내당1동행정복지센터,128.5607263,35.8606545,2717051000,9601,A1300110,5.6723,A1300004,7.1662,A1300034,7.5751,A1300004,7.1662,20241107_010451
대구,서구,내당2.3동,41811,대구광역시 서구 큰장로15길 11-1,내당2·3동행정복지센터,128.5707795,35.8632482,2717052500,8393,A1300076,5.7137,A1303386,6.3754,A1300004,7.3022,A1300009,7.7972,20241107_010452
대구,서구,내당4동,41853,대구광역시 서구 서대구로3길 46,내당4동행정복지센터,128.55175,35.8589404,2717054000,14735,A1300110,4.0958,A1300006,4.5283,A1300007,5.4712,A1300004,7.1054,20241107_010452
대구,서구,비산1동,41744,대구광역시 서구 북비산로65길 18,비산1동행정복지센터,128.5689458,35.8811924,2717055000,8403,A1300008,8.7193,A1303386,9.5415,A1300076,10.9593,A1300009,13.5428,20241107_010454
대구,서구,비산2.3동,41797,대구광역시 서구 국채보상로81길 43,비산2·3동행정복지센터,128.5747125,35.8758154,2717056500,8105,A1300008,7.2905,A1303386,8.2053,A1300076,10.1131,A1300009,12.1346,20241107_010454
대구,서구,비산4동,41808,대구광역시 서구 국채보상로78길 29-4,비산4동행정복지센터,128.574308,35.8697526,2717058000,8820,A1303386,7.2413,A1300008,7.5305,A1300076,8.0954,A1300009,15.0489,20241107_010455
대구,서구,비산5동,41718,대구광역시 서구 달서천로65길 17,비산5동행정복지센터,128.5696192,35.8863039,2717059000,5211,A1300008,9.673,A1303386,10.3396,A1300076,11.8424,A1300009,14.8493,20241107_010456
대구,서구,비산6동,41782,대구광역시 서구 문화로67길 3,비산6동행정복지센터,128.569075,35.87629,2717060000,6748,A1300008,8.5142,A1303386,8.5147,A1300076,9.9325,A1300009,12.016,20241107_010457
대구,서구,비산7동,41709,대구광역시 서구 염색공단로5길 4,비산7동행정복지센터,128.553558,35.8879427,2717061000,8532,A1300005,10.5101,A1300007,11.2826,A1300110,11.8399,A1300009,13.0651,20241107_010458
대구,서구,상중이동,41842,대구광역시 서구 당산로 343,상중이동행정복지센터,128.5461141,35.8669758,2717067500,17991,A1300007,3.7623,A1300110,4.8433,A1300006,5.2757,A1300004,10.5011,20241107_010458
대구,서구,원대동,41716,대구광역시 서구 달서로 257,원대동행정복지센터,128.5734662,35.8853501,2717069500,10235,A1300008,10.7096,A1300076,11.643,A1303386,11.7841,A1300009,13.5171,20241107_010500
대구,서구,평리1동,41787,대구광역시 서구 문화로 280,평리1동행정복지센터,128.5632042,35.8756068,2717062000,6760,A1303386,8.69,A1300076,10.1382,A1300007,10.1453,A1300009,12.2608,20241107_010503
대구,서구,평리2동,41813,대구광역시 서구 국채보상로60길 6,평리2동행정복지센터,128.563644,35.8712267,2717063000,7258,A1303386,8.3128,A1300110,9.5981,A1300076,9.985,A1300009,16.0139,20241107_010504
대구,서구,평리3동,41772,대구광역시 서구 문화로 261,평리3동행정복지센터,128.5613061,35.8759617,2717064000,12524,A1300007,9.2447,A1300110,10.1471,A1303386,11.2258,A1300009,14.2124,20241107_010504
대구,서구,평리4동,41828,대구광역시 서구 국채보상로46길 37-3,평리4동행정복지센터,128.5568122,35.8673387,2717065000,16016,A1300007,5.7102,A1300110,6.3016,A1300006,6.734,A1300009,18.3413,20241107_010505
대구,서구,평리5동,41769,대구광역시 서구 국채보상로 151(임시청사),평리5동행정복지센터,128.5506009,35.8742198,2717066000,8568,A1300007,6.6995,A1300110,8.4921,A1300006,8.9245,A1300004,10.3879,20241107_010506
대구,서구,평리6동,41763,대구광역시 서구 서대구로41길 41,평리6동행정복지센터,128.5500837,35.8765877,2717066100,5563,A1300007,7.2015,A1300110,8.6441,A1300006,9.0766,A1300004,10.54,20241107_010508
대구,수성구,고산1동,42277,대구광역시 수성구 달구벌대로 3260-2,고산1동행정복지센터,128.712388,35.8371144,2726067000,31192,A1300081,4.1329,A2700036,6.6385,A2700019,10.3626,A1300009,18.6759,20241107_010509
대구,수성구,고산2동,42262,대구광역시 수성구 달구벌대로 3091,고산2동행정복지센터,128.6951688,35.8434019,2726068000,26469,A1300081,2.8503,A2700036,11.0091,A1300009,13.1048,A1300009,13.0964,20241107_010510
대구,수성구,고산3동,42266,대구광역시 수성구 고산로 152,고산3동행정복지센터,128.7065669,35.8441109,2726069000,30143,A1300081,2.1269,A2700036,9.307,A2700019,11.5901,A1300009,15.7618,20241107_010510
대구,수성구,두산동,42172,대구광역시 수성구 상화로 95,두산동행정복지센터,128.6175259,35.8353136,2726064000,14652,A1300002,10.695,A1300001,11.3173,A1300033,11.802,A1300009,13.6477,20241107_010511
대구,수성구,만촌1동,42043,대구광역시 수성구 국채보상로 1001,만촌1동행정복지센터,128.6399664,35.8663111,2726055000,20770,A1300033,6.7897,A1300009,8.0987,A1300002,9.5381,A1300009,8.0987,20241107_010513
대구,수성구,만촌2동,42066,대구광역시 수성구 무열로 12,만촌2동행정복지센터,128.6472178,35.8598566,2726056000,10381,A1300009,9.4895,A1300033,10.2716,A1300002,11.259,A1300009,9.4895,20241107_010513
대구,수성구,만촌3동,42068,대구광역시 수성구 교학로2길 45,만촌3동행정복지센터,128.650625,35.855499,2726056100,21039,A1300081,8.9729,A1300033,11.0085,A1300002,11.1265,A1300009,11.2311,20241107_010514
대구,수성구,범물1동,42241,대구광역시 수성구 범안로 76,범물1동행정복지센터,128.6459696,35.817762,2726066100,10150,A1300081,9.7733,A1300018,13.2463,A1300002,14.7844,A1300009,18.7003,20241107_010515
대구,수성구,범물2동,42242,대구광역시 수성구 범안로 52,범물2동행정복지센터,128.6434402,35.8175861,2726066200,15939,A1300002,14.178,A1300018,14.3348,A1300033,15.2066,A1300009,19.8484,20241107_010516
대구,수성구,범어1동,42116,대구광역시 수성구 범어천로 97,범어1동행정복지센터,128.6220352,35.8555656,2726051000,20205,A1300033,7.0761,A1300002,7.4635,A1300009,8.9452,A1300009,8.9452,20241107_010516
대구,수성구,범어2동,42026,대구광역시 수성구 달구벌대로489안길 47,범어2동행정복지센터,128.6310757,35.8622691,2726052000,14360,A1300033,7.9416,A1300009,8.556,A1300002,8.929,A1300009,8.556,20241107_010517
대구,수성구,범어3동,42013,대구광역시 수성구 상록로 42,범어3동행정복지센터,128.6241846,35.8632763,2726053000,17501,A1300033,5.116,A1300009,6.3508,A1300002,6.5808,A1300009,6.3508,20241107_010517
대구,수성구,범어4동,42088,대구광역시 수성구 달구벌대로504길 26,범어4동행정복지센터,128.6381714,35.8561882,2726054000,19068,A1300033,9.6055,A1300009,9.6468,A1300002,10.0199,A1300009,9.6468,20241107_010518
대구,수성구,상동,42168,대구광역시 수성구 들안로9길 56,상동행정복지센터,128.6154039,35.8321069,2726062000,14575,A1300002,9.0741,A1300033,10.1758,A1300001,12.0405,A1300009,13.4689,20241107_010519
대구,수성구,수성1가동,42127,대구광역시 수성구 명덕로73길 7,수성1가동행정복지센터,128.6103112,35.8552321,2726057000,16958,A1300002,5.5712,A1300033,6.1399,A1300001,8.4055,A1300009,8.7125,20241107_010520
대구,수성구,수성2.3가동,42119,대구광역시 수성구 명덕로 443-2,수성2·3가동행정복지센터,128.6190324,35.8547729,2726058000,10515,A1300033,6.2211,A1300002,6.3156,A1300009,9.8808,A1300009,9.8808,20241107_010522
대구,수성구,수성4가동,42005,대구광역시 수성구 들안로67길 64,수성4가동행정복지센터,128.616638,35.862665,2726059000,13365,A1300002,5.4491,A1300033,5.5925,A1300009,8.039,A1300009,8.039,20241107_010522
대구,수성구,중동,42134,대구광역시 수성구 수성로50길 38,중동행정복지센터,128.6150346,35.847374,2726061000,14462,A1300002,7.119,A1300033,8.0413,A1300001,9.4259,A1300009,10.3689,20241107_010523
대구,수성구,지산1동,42196,대구광역시 수성구 지범로21길 16,지산1동행정복지센터,128.6370121,35.8248724,2726065100,19487,A1300002,13.3413,A1300033,14.0377,A1300001,16.3695,A1300009,16.753,20241107_010524
대구,수성구,지산2동,42216,대구광역시 수성구 용학로33길 9,지산2동행정복지센터,128.6280122,35.8231297,2726065200,18800,A1300002,12.7835,A1300033,13.8163,A1300001,15.3652,A1300009,16.6398,20241107_010525
대구,수성구,파동,42231,대구광역시 수성구 파동로 136,파동행정복지센터,128.6151312,35.8154478,2726063000,15219,A1300002,10.0763,A1300033,11.0848,A1300034,11.1533,A1300009,12.8783,20241107_010526
대구,수성구,황금1동,42111,대구광역시 수성구 청호로57길 10,황금1동행정복지센터,128.6381715,35.8439538,2726060100,21890,A1300002,13.0746,A1300009,13.9367,A1300033,14.2648,A1300009,13.9367,20241107_010526
대구,수성구,황금2동,42144,대구광역시 수성구 청솔로2길 64,황금2동행정복지센터,128.6237245,35.8471947,2726060200,11337,A1300033,8.8718,A1300002,9.461,A1300009,10.5117,A1300009,10.5117,20241107_010527
대구,중구,남산1동,41968,대구광역시 중구 2.28길 18-15,남산1동행정복지센터,128.5904272,35.8593362,2711064000,4327,A1303386,5.8556,A1300001,5.9438,A1300076,6.7243,A1300009,8.2861,20241107_010528
대구,중구,남산2동,41966,대구광역시 중구 명륜로 27-1,남산2동행정복지센터,128.5895375,35.8640404,2711065000,7182,A1303386,5.4183,A1300008,5.7179,A1300002,8.0313,A1300009,12.1624,20241107_010528
대구,중구,남산3동,41969,대구광역시 중구 남산로4길 70,남산3동행정복지센터,128.5854883,35.8598713,2711066000,6070,A1303386,4.4494,A1300001,5.9553,A1300076,7.3386,A1300009,9.4687,20241107_010529
대구,중구,남산4동,41977,대구광역시 중구 남산로1길 42,남산4동행정복지센터,128.5805738,35.8581982,2711067000,16274,A1300001,4.2271,A1300076,5.6104,A1303386,5.713,A1300009,7.5241,20241107_010529
대구,중구,대봉1동,41951,대구광역시 중구 달구벌대로440길 27,대봉1동행정복지센터,128.6043,35.861649,2711068000,7757,A1300002,2.2107,A1300033,6.6781,A1300008,6.9517,A1300009,9.6206,20241107_010530
대구,중구,대봉2동,41955,대구광역시 중구 대봉로47길 31,대봉2동행정복지센터,128.5993473,35.8587666,2711069000,4644,A1300002,4.1738,A1300008,7.3735,A1300001,7.9373,A1300009,10.9501,20241107_010531
대구,중구,대신동,41929,대구광역시 중구 달구벌대로389길 50,대신동행정복지센터,128.5762676,35.8655452,2711059500,7436,A1303386,6.1799,A1300076,6.9672,A1300008,7.7031,A1300009,13.9765,20241107_010532
대구,중구,동인동,41946,대구광역시 중구 국채보상로142길 19-5,동인동행정복지센터,128.6091498,35.8679123,2711051700,9723,A1300002,2.8717,A1300033,5.6334,A1300008,5.9453,A1300009,7.5695,20241107_010533
대구,중구,삼덕동,41946,대구광역시 중구 달구벌대로447길 72-11,삼덕동행정복지센터,128.6089,35.865549,2711054500,6688,A1300002,2.3365,A1300033,6.1964,A1300008,6.4587,A1300009,8.2295,20241107_010533
대구,중구,성내1동,41942,대구광역시 중구 동성로2길 7,성내1동행정복지센터,128.5957865,35.8666483,2711056500,4821,A1300008,7.4701,A1303386,7.6477,A1300002,8.0402,A1300009,10.6707,20241107_010534
대구,중구,성내2동,41934,대구광역시 중구 달구벌대로415길 48,성내2동행정복지센터,128.5903863,35.868375,2711057500,7834,A1300008,3.8874,A1303386,6.7485,A1300002,7.5265,A1300009,11.4295,20241107_010535
대구,중구,성내3동,41922,대구광역시 중구 달성로 111,성내3동행정복지센터,128.5818047,35.8750109,2711058500,12052,A1303386,4.5207,A1300008,6.5705,A1300001,8.2557,A1300009,12.0632,20241107_010535
