시도,시군구,읍면동,행정구역코드,인구수
서울,종로구,청운효자동,1111051500,11143
서울,종로구,사직동,1111053000,8995
서울,종로구,삼청동,1111054000,2234
서울,종로구,부암동,1111055000,9054
서울,종로구,평창동,1111056000,17232
서울,종로구,무악동,1111057000,7876
서울,종로구,교남동,1111058000,9621
서울,종로구,가회동,1111060000,3826
서울,종로구,종로1.2.3.4가동,1111061500,6708
서울,종로구,종로5.6가동,1111063000,5306
서울,종로구,이화동,1111064000,7012
서울,종로구,혜화동,1111065000,15980
서울,종로구,창신1동,1111067000,4446
서울,종로구,창신2동,1111068000,7380
서울,종로구,창신3동,1111069000,6246
서울,종로구,숭인1동,1111070000,5756
서울,종로구,숭인2동,1111071000,10064
서울,중구,소공동,1114052000,2196
서울,중구,회현동,1114054000,4317
서울,중구,명동,1114055000,2560
서울,중구,필동,1114057000,4321
서울,중구,장충동,1114058000,4557
서울,중구,광희동,1114059000,5771
서울,중구,을지로동,1114060500,3125
서울,중구,신당동,1114061500,7394
서울,중구,다산동,1114062500,13091
서울,중구,약수동,1114063500,16017
서울,중구,청구동,1114064500,12847
서울,중구,신당5동,1114065000,10104
서울,중구,동화동,1114066500,9877
서울,중구,황학동,1114067000,13041
서울,중구,중림동,1114068000,12106
서울,용산구,후암동,1117051000,15888
서울,용산구,용산2가동,1117052000,8759
서울,용산구,남영동,1117053000,6756
서울,용산구,청파동,1117055500,18713
서울,용산구,원효로1동,1117056000,17036
서울,용산구,원효로2동,1117057000,13518
서울,용산구,효창동,1117058000,10550
서울,용산구,용문동,1117059000,11209
서울,용산구,한강로동,1117062500,20929
서울,용산구,이촌1동,1117063000,24955
서울,용산구,이촌2동,1117064000,7752
서울,용산구,이태원1동,1117065000,6077
서울,용산구,이태원2동,1117066000,8716
서울,용산구,한남동,1117068500,14340
서울,용산구,서빙고동,1117069000,12562
서울,용산구,보광동,1117070000,7385
서울,성동구,왕십리2동,1120052000,16031
서울,성동구,왕십리도선동,1120053500,26154
서울,성동구,마장동,1120054000,21382
서울,성동구,사근동,1120055000,12101
서울,성동구,행당1동,1120056000,13726
서울,성동구,행당2동,1120057000,22653
서울,성동구,응봉동,1120058000,14808
서울,성동구,금호1가동,1120059000,14612
서울,성동구,금호2.3가동,1120061500,21630
서울,성동구,금호4가동,1120062000,14090
서울,성동구,옥수동,1120064500,25375
서울,성동구,성수1가1동,1120065000,15338
서울,성동구,성수1가2동,1120066000,11749
서울,성동구,성수2가1동,1120067000,14282
서울,성동구,성수2가3동,1120069000,9787
서울,성동구,송정동,1120072000,9572
서울,성동구,용답동,1120079000,12113
서울,광진구,화양동,1121571000,23130
서울,광진구,군자동,1121573000,18868
서울,광진구,중곡1동,1121574000,15125
서울,광진구,중곡2동,1121575000,20253
서울,광진구,중곡3동,1121576000,15432
서울,광진구,중곡4동,1121577000,27426
서울,광진구,능동,1121578000,10986
서울,광진구,광장동,1121581000,33891
서울,광진구,자양1동,1121582000,21789
서울,광진구,자양2동,1121583000,23553
서울,광진구,자양3동,1121584000,27117
서울,광진구,자양4동,1121584700,19677
서울,광진구,구의1동,1121585000,22987
서울,광진구,구의2동,1121586000,25411
서울,광진구,구의3동,1121587000,27758
서울,동대문구,용신동,1123053600,38677
서울,동대문구,제기동,1123054500,22794
서울,동대문구,전농1동,1123056000,32993
서울,동대문구,전농2동,1123057000,17741
서울,동대문구,답십리1동,1123060000,27825
서울,동대문구,답십리2동,1123061000,27219
서울,동대문구,장안1동,1123065000,37259
서울,동대문구,장안2동,1123066000,32739
서울,동대문구,청량리동,1123070500,18521
서울,동대문구,회기동,1123071000,10348
서울,동대문구,휘경1동,1123072000,13680
서울,동대문구,휘경2동,1123073000,24213
서울,동대문구,이문1동,1123074000,17562
서울,동대문구,이문2동,1123075000,19115
서울,중랑구,면목2동,1126052000,23341
서울,중랑구,면목4동,1126054000,17954
서울,중랑구,면목5동,1126055000,14360
서울,중랑구,면목본동,1126056500,32485
서울,중랑구,면목7동,1126057000,21047
서울,중랑구,면목3.8동,1126057500,23955
서울,중랑구,상봉1동,1126058000,22869
서울,중랑구,상봉2동,1126059000,20729
서울,중랑구,중화1동,1126060000,18383
서울,중랑구,중화2동,1126061000,23556
서울,중랑구,묵1동,1126062000,33403
서울,중랑구,묵2동,1126063000,17985
서울,중랑구,망우본동,1126065500,38119
서울,중랑구,망우3동,1126066000,15464
서울,중랑구,신내1동,1126068000,37251
서울,중랑구,신내2동,1126069000,19452
서울,성북구,성북동,1129052500,15897
서울,성북구,삼선동,1129055500,21950
서울,성북구,동선동,1129057500,15081
서울,성북구,돈암1동,1129058000,14063
서울,성북구,돈암2동,1129059000,23302
서울,성북구,안암동,1129060000,15264
서울,성북구,보문동,1129061000,16114
서울,성북구,정릉1동,1129062000,17657
서울,성북구,정릉2동,1129063000,22256
서울,성북구,정릉3동,1129064000,14732
서울,성북구,정릉4동,1129065000,23950
서울,성북구,길음1동,1129066000,35472
서울,성북구,길음2동,1129068500,21400
서울,성북구,종암동,1129070500,37188
서울,성북구,월곡1동,1129071500,25246
서울,성북구,월곡2동,1129072500,18774
서울,성북구,장위1동,1129076000,23162
서울,성북구,장위2동,1129077000,12892
서울,성북구,장위3동,1129078000,15491
서울,성북구,석관동,1129081000,33548
서울,강북구,삼양동,1130553400,22885
서울,강북구,미아동,1130553500,20616
서울,강북구,송중동,1130554500,28112
서울,강북구,송천동,1130555500,24035
서울,강북구,삼각산동,1130557500,30282
서울,강북구,번1동,1130559500,16333
서울,강북구,번2동,1130560300,14681
서울,강북구,번3동,1130560800,16095
서울,강북구,수유1동,1130561500,19718
서울,강북구,수유2동,1130562500,20291
서울,강북구,수유3동,1130563500,22873
서울,강북구,우이동,1130564500,19716
서울,강북구,인수동,1130566000,28676
서울,도봉구,창1동,1132051100,23813
서울,도봉구,창2동,1132051200,27816
서울,도봉구,창3동,1132051300,12959
서울,도봉구,창4동,1132051400,26337
서울,도봉구,창5동,1132051500,23697
서울,도봉구,도봉1동,1132052100,19664
서울,도봉구,도봉2동,1132052200,26095
서울,도봉구,쌍문1동,1132066000,20624
서울,도봉구,쌍문2동,1132067000,17670
서울,도봉구,쌍문3동,1132068000,16273
서울,도봉구,쌍문4동,1132068100,17919
서울,도봉구,방학1동,1132069000,27344
서울,도봉구,방학2동,1132070000,18170
서울,도봉구,방학3동,1132071000,25874
서울,노원구,월계1동,1135056000,20387
서울,노원구,월계2동,1135057000,25338
서울,노원구,월계3동,1135058000,28378
서울,노원구,공릉1동,1135059500,35776
서울,노원구,공릉2동,1135060000,41376
서울,노원구,하계1동,1135061100,26015
서울,노원구,하계2동,1135061200,20958
서울,노원구,중계본동,1135061900,22719
서울,노원구,중계1동,1135062100,26268
서울,노원구,중계4동,1135062400,18953
서울,노원구,중계2.3동,1135062500,31911
서울,노원구,상계1동,1135063000,36508
서울,노원구,상계2동,1135064000,18937
서울,노원구,상계3.4동,1135066500,27251
서울,노원구,상계5동,1135067000,22679
서울,노원구,상계6.7동,1135069500,31117
서울,노원구,상계8동,1135070000,21610
서울,노원구,상계9동,1135071000,19374
서울,노원구,상계1.0동,1135072000,17931
서울,은평구,녹번동,1138051000,35724
서울,은평구,불광1동,1138052000,37341
서울,은평구,불광2동,1138053000,26607
서울,은평구,갈현1동,1138055100,14273
서울,은평구,갈현2동,1138055200,27328
서울,은평구,구산동,1138056000,31147
서울,은평구,대조동,1138057000,27352
서울,은평구,응암1동,1138058000,32336
서울,은평구,응암2동,1138059000,27225
서울,은평구,응암3동,1138060000,23278
서울,은평구,역촌동,1138062500,43463
서울,은평구,신사1동,1138063100,26205
서울,은평구,신사2동,1138063200,18798
서울,은평구,증산동,1138064000,16785
서울,은평구,수색동,1138065000,21055
서울,은평구,진관동,1138069000,53597
서울,서대문구,천연동,1141052000,16540
서울,서대문구,북아현동,1141055500,15443
서울,서대문구,충현동,1141056500,19527
서울,서대문구,신촌동,1141058500,20445
서울,서대문구,연희동,1141061500,33739
서울,서대문구,홍1동,1141062000,24630
서울,서대문구,홍3동,1141064000,17489
서울,서대문구,홍2동,1141065500,12980
서울,서대문구,홍은1동,1141066000,22040
서울,서대문구,홍은2동,1141068500,28306
서울,서대문구,남가좌1동,1141069000,16642
서울,서대문구,남가좌2동,1141070000,28962
서울,서대문구,북가좌1동,1141071000,17508
서울,서대문구,북가좌2동,1141072000,30272
서울,마포구,아현동,1144055500,29136
서울,마포구,공덕동,1144056500,36234
서울,마포구,도화동,1144058500,20653
서울,마포구,용강동,1144059000,21308
서울,마포구,대흥동,1144060000,14312
서울,마포구,염리동,1144061000,16827
서울,마포구,신수동,1144063000,22201
서울,마포구,서강동,1144065500,24511
서울,마포구,서교동,1144066000,23899
서울,마포구,합정동,1144068000,16151
서울,마포구,망원1동,1144069000,18904
서울,마포구,망원2동,1144070000,17649
서울,마포구,연남동,1144071000,14138
서울,마포구,성산1동,1144072000,18495
서울,마포구,성산2동,1144073000,38592
서울,마포구,상암동,1144074000,29554
서울,양천구,목1동,1147051000,30152
서울,양천구,목2동,1147052000,28519
서울,양천구,목3동,1147053000,21057
서울,양천구,목4동,1147054000,24165
서울,양천구,목5동,1147055000,40657
서울,양천구,신월1동,1147056000,19104
서울,양천구,신월2동,1147057000,20702
서울,양천구,신월3동,1147058000,14121
서울,양천구,신월4동,1147059000,17187
서울,양천구,신월5동,1147060000,13950
서울,양천구,신월6동,1147061000,13706
서울,양천구,신월7동,1147061100,18387
서울,양천구,신정1동,1147062000,19650
서울,양천구,신정2동,1147063000,18604
서울,양천구,신정3동,1147064000,48911
서울,양천구,신정4동,1147065000,31594
서울,양천구,신정6동,1147067000,23918
서울,양천구,신정7동,1147068000,28139
서울,강서구,염창동,1150051000,41289
서울,강서구,등촌1동,1150052000,25070
서울,강서구,등촌2동,1150053000,19167
서울,강서구,등촌3동,1150053500,29120
서울,강서구,화곡1동,1150054000,50012
서울,강서구,화곡2동,1150055000,16844
서울,강서구,화곡3동,1150056000,20887
서울,강서구,화곡4동,1150057000,19326
서울,강서구,화곡본동,1150059000,32452
서울,강서구,화곡6동,1150059100,25799
서울,강서구,화곡8동,1150059300,22861
서울,강서구,가양1동,1150060300,33694
서울,강서구,가양2동,1150060400,13229
서울,강서구,가양3동,1150060500,13823
서울,강서구,발산1동,1150061100,35279
서울,강서구,우장산동,1150061500,43560
서울,강서구,공항동,1150062000,29457
서울,강서구,방화1동,1150063000,41502
서울,강서구,방화2동,1150064000,22545
서울,강서구,방화3동,1150064100,21746
서울,구로구,신도림동,1153051000,36017
서울,구로구,구로1동,1153052000,20457
서울,구로구,구로2동,1153053000,22222
서울,구로구,구로3동,1153054000,23021
서울,구로구,구로4동,1153055000,18315
서울,구로구,구로5동,1153056000,29087
서울,구로구,가리봉동,1153059500,8784
서울,구로구,고척1동,1153072000,26579
서울,구로구,고척2동,1153073000,25513
서울,구로구,개봉1동,1153074000,32967
서울,구로구,개봉2동,1153075000,29400
서울,구로구,개봉3동,1153076000,19353
서울,구로구,오류1동,1153077000,22624
서울,구로구,오류2동,1153078000,36328
서울,구로구,수궁동,1153079000,22501
서울,구로구,항동,1153080000,16248
서울,금천구,가산동,1154551000,24920
서울,금천구,독산1동,1154561000,47296
서울,금천구,독산2동,1154562000,17494
서울,금천구,독산3동,1154563000,23155
서울,금천구,독산4동,1154564000,14261
서울,금천구,시흥1동,1154567000,31718
서울,금천구,시흥2동,1154568000,20285
서울,금천구,시흥3동,1154569000,10208
서울,금천구,시흥4동,1154570000,18914
서울,금천구,시흥5동,1154571000,17752
서울,영등포구,영등포본동,1156051500,20624
서울,영등포구,영등포동,1156053500,31360
서울,영등포구,여의동,1156054000,33775
서울,영등포구,당산1동,1156055000,21140
서울,영등포구,당산2동,1156056000,36483
서울,영등포구,도림동,1156058500,17690
서울,영등포구,문래동,1156060500,31903
서울,영등포구,양평1동,1156061000,18231
서울,영등포구,양평2동,1156062000,22795
서울,영등포구,신길1동,1156063000,19232
서울,영등포구,신길3동,1156065000,15958
서울,영등포구,신길4동,1156066000,12006
서울,영등포구,신길5동,1156067000,9653
서울,영등포구,신길6동,1156068000,17450
서울,영등포구,신길7동,1156069000,19745
서울,영등포구,대림1동,1156070000,13593
서울,영등포구,대림2동,1156071000,11703
서울,영등포구,대림3동,1156072000,21312
서울,동작구,노량진1동,1159051000,32773
서울,동작구,노량진2동,1159052000,8215
서울,동작구,상도1동,1159053000,44098
서울,동작구,상도2동,1159054000,27362
서울,동작구,상도3동,1159055000,23755
서울,동작구,상도4동,1159056000,28627
서울,동작구,흑석동,1159060500,30199
서울,동작구,사당1동,1159062000,22367
서울,동작구,사당2동,1159063000,27945
서울,동작구,사당3동,1159064000,23555
서울,동작구,사당4동,1159065000,13704
서울,동작구,사당5동,1159065100,14053
서울,동작구,대방동,1159066000,35434
서울,동작구,신대방1동,1159067000,23150
서울,동작구,신대방2동,1159068000,21900
서울,관악구,보라매동,1162052500,23504
서울,관악구,청림동,1162054500,14617
서울,관악구,성현동,1162056500,28070
서울,관악구,행운동,1162057500,28763
서울,관악구,낙성대동,1162058500,17555
서울,관악구,청룡동,1162059500,36006
서울,관악구,은천동,1162060500,31985
서울,관악구,중앙동,1162061500,15223
서울,관악구,인헌동,1162062500,25122
서울,관악구,남현동,1162063000,17571
서울,관악구,서원동,1162064500,23070
서울,관악구,신원동,1162065500,17454
서울,관악구,서림동,1162066500,23399
서울,관악구,신사동,1162068500,22246
서울,관악구,신림동,1162069500,22995
서울,관악구,난향동,1162071500,14663
서울,관악구,조원동,1162072500,19628
서울,관악구,대학동,1162073500,24318
서울,관악구,삼성동,1162074500,19600
서울,관악구,미성동,1162076500,29091
서울,관악구,난곡동,1162077500,24894
서울,서초구,서초1동,1165051000,20247
서울,서초구,서초2동,1165052000,24772
서울,서초구,서초3동,1165053000,32072
서울,서초구,서초4동,1165053100,30282
서울,서초구,잠원동,1165054000,26750
서울,서초구,반포본동,1165055000,228
서울,서초구,반포1동,1165056000,33797
서울,서초구,반포2동,1165057000,25277
서울,서초구,반포3동,1165058000,23866
서울,서초구,반포4동,1165058100,18514
서울,서초구,방배본동,1165059000,20067
서울,서초구,방배1동,1165060000,16454
서울,서초구,방배2동,1165061000,17957
서울,서초구,방배3동,1165062000,15748
서울,서초구,방배4동,1165062100,22671
서울,서초구,양재1동,1165065100,41289
서울,서초구,양재2동,1165065200,21143
서울,서초구,내곡동,1165066000,16926
서울,강남구,신사동,1168051000,15332
서울,강남구,논현1동,1168052100,20754
서울,강남구,논현2동,1168053100,20248
서울,강남구,압구정동,1168054500,25487
서울,강남구,청담동,1168056500,24328
서울,강남구,삼성1동,1168058000,12008
서울,강남구,삼성2동,1168059000,30542
서울,강남구,대치1동,1168060000,23960
서울,강남구,대치2동,1168061000,38393
서울,강남구,대치4동,1168063000,18588
서울,강남구,역삼1동,1168064000,34292
서울,강남구,역삼2동,1168065000,36338
서울,강남구,도곡1동,1168065500,20553
서울,강남구,도곡2동,1168065600,32385
서울,강남구,개포1동,1168066000,26094
서울,강남구,개포2동,1168067000,42169
서울,강남구,개포3동,1168067500,16716
서울,강남구,개포4동,1168069000,23130
서울,강남구,세곡동,1168070000,46435
서울,강남구,일원본동,1168072000,22638
서울,강남구,일원1동,1168073000,14361
서울,강남구,수서동,1168075000,13757
서울,송파구,풍납1동,1171051000,11542
서울,송파구,풍납2동,1171052000,23234
서울,송파구,거여1동,1171053100,11826
서울,송파구,거여2동,1171053200,23388
서울,송파구,마천1동,1171054000,17451
서울,송파구,마천2동,1171055000,17215
서울,송파구,방이1동,1171056100,15084
서울,송파구,방이2동,1171056200,26263
서울,송파구,오륜동,1171056600,17681
서울,송파구,오금동,1171057000,38014
서울,송파구,송파1동,1171058000,23229
서울,송파구,송파2동,1171059000,18637
서울,송파구,석촌동,1171060000,30514
서울,송파구,삼전동,1171061000,28756
서울,송파구,가락본동,1171062000,24887
서울,송파구,가락1동,1171063100,27382
서울,송파구,가락2동,1171063200,30889
서울,송파구,문정1동,1171064100,19755
서울,송파구,문정2동,1171064200,28814
서울,송파구,장지동,1171064600,28892
서울,송파구,위례동,1171064700,45083
서울,송파구,잠실본동,1171065000,27691
서울,송파구,잠실2동,1171067000,34872
서울,송파구,잠실3동,1171068000,33812
서울,송파구,잠실4동,1171069000,21114
서울,송파구,잠실6동,1171071000,16468
서울,송파구,잠실7동,1171072000,9389
서울,강동구,강일동,1174051500,34667
서울,강동구,상일1동,1174052500,39340
서울,강동구,상일2동,1174052600,13547
서울,강동구,명일1동,1174053000,25032
서울,강동구,명일2동,1174054000,16851
서울,강동구,고덕1동,1174055000,23890
서울,강동구,고덕2동,1174056000,25367
서울,강동구,암사1동,1174057000,33342
서울,강동구,암사2동,1174058000,14652
서울,강동구,암사3동,1174059000,17136
서울,강동구,천호1동,1174060000,25646
서울,강동구,천호2동,1174061000,32462
서울,강동구,천호3동,1174062000,26349
서울,강동구,성내1동,1174064000,19302
서울,강동구,성내2동,1174065000,23975
서울,강동구,성내3동,1174066000,22114
서울,강동구,길동,1174068500,47374
서울,강동구,둔촌1동,1174069000,51
서울,강동구,둔촌2동,1174070000,23993
부산,중구,중앙동,2611051000,3117
부산,중구,동광동,2611052000,2381
부산,중구,대청동,2611053000,5699
부산,중구,보수동,2611054500,10163
부산,중구,부평동,2611056000,4100
부산,중구,광복동,2611057000,876
부산,중구,남포동,2611058000,800
부산,중구,영주1동,2611059000,4374
부산,중구,영주2동,2611060000,6394
부산,서구,동대신1동,2614051000,5244
부산,서구,동대신2동,2614052000,6563
부산,서구,동대신3동,2614053000,7142
부산,서구,서대신1동,2614054000,14840
부산,서구,서대신3동,2614056000,7366
부산,서구,서대신4동,2614057000,7105
부산,서구,부민동,2614059000,7314
부산,서구,아미동,2614061500,6363
부산,서구,초장동,2614063000,3749
부산,서구,충무동,2614064000,9564
부산,서구,남부민1동,2614065000,4404
부산,서구,남부민2동,2614066000,7792
부산,서구,암남동,2614068000,15751
부산,동구,초량1동,2617051000,4842
부산,동구,초량2동,2617052000,5162
부산,동구,초량3동,2617053000,12514
부산,동구,초량6동,2617055000,5198
부산,동구,수정1동,2617056000,3932
부산,동구,수정2동,2617057000,8935
부산,동구,수정4동,2617059000,3438
부산,동구,수정5동,2617060000,4686
부산,동구,좌천동,2617064500,11144
부산,동구,범일1동,2617065000,10596
부산,동구,범일2동,2617066000,7168
부산,동구,범일5동,2617068000,8693
부산,영도구,남항동,2620053000,10066
부산,영도구,영선1동,2620054000,3638
부산,영도구,영선2동,2620055000,7296
부산,영도구,신선동,2620058500,7041
부산,영도구,봉래1동,2620059000,6186
부산,영도구,봉래2동,2620060500,7188
부산,영도구,청학1동,2620063000,5352
부산,영도구,청학2동,2620064000,16298
부산,영도구,동삼1동,2620065000,27825
부산,영도구,동삼2동,2620066000,5056
부산,영도구,동삼3동,2620067000,8715
부산,부산진구,부전1동,2623051000,15060
부산,부산진구,부전2동,2623052000,12324
부산,부산진구,연지동,2623054000,25519
부산,부산진구,초읍동,2623055000,21745
부산,부산진구,양정1동,2623056000,18789
부산,부산진구,양정2동,2623057000,14997
부산,부산진구,전포1동,2623060000,20594
부산,부산진구,전포2동,2623061000,23302
부산,부산진구,부암1동,2623064000,23148
부산,부산진구,부암3동,2623066000,21003
부산,부산진구,당감1동,2623067000,20782
부산,부산진구,당감2동,2623068000,11634
부산,부산진구,당감4동,2623070000,10168
부산,부산진구,가야1동,2623071000,16483
부산,부산진구,가야2동,2623072000,17981
부산,부산진구,개금1동,2623074000,18255
부산,부산진구,개금2동,2623075000,9917
부산,부산진구,개금3동,2623076000,26341
부산,부산진구,범천1동,2623077000,12137
부산,부산진구,범천2동,2623078000,21258
부산,동래구,수민동,2626051000,30713
부산,동래구,복산동,2626052000,8325
부산,동래구,명륜동,2626054500,26248
부산,동래구,온천1동,2626055000,24701
부산,동래구,온천2동,2626056000,24007
부산,동래구,온천3동,2626057000,35858
부산,동래구,사직1동,2626058000,11447
부산,동래구,사직2동,2626059000,24633
부산,동래구,사직3동,2626060000,16821
부산,동래구,안락1동,2626074000,13328
부산,동래구,안락2동,2626075000,25982
부산,동래구,명장1동,2626076100,13356
부산,동래구,명장2동,2626076200,13667
부산,남구,대연1동,2629051000,15232
부산,남구,대연3동,2629053000,36077
부산,남구,대연4동,2629054000,13923
부산,남구,대연5동,2629055000,16301
부산,남구,대연6동,2629056000,15655
부산,남구,용호1동,2629057000,42353
부산,남구,용호2동,2629058000,19495
부산,남구,용호3동,2629059000,10755
부산,남구,용호4동,2629060000,7650
부산,남구,용당동,2629061000,7696
부산,남구,감만1동,2629062000,8048
부산,남구,감만2동,2629063000,6345
부산,남구,우암동,2629064500,12006
부산,남구,문현1동,2629068000,10665
부산,남구,문현2동,2629069000,8293
부산,남구,문현3동,2629070000,16175
부산,남구,문현4동,2629071000,8718
부산,북구,구포1동,2632051000,15155
부산,북구,구포2동,2632052000,23288
부산,북구,구포3동,2632052100,17800
부산,북구,금곡동,2632053000,35004
부산,북구,화명1동,2632054100,39358
부산,북구,화명2동,2632054200,16987
부산,북구,화명3동,2632054300,28156
부산,북구,덕천1동,2632055000,13332
부산,북구,덕천2동,2632056000,10924
부산,북구,덕천3동,2632056100,9775
부산,북구,만덕1동,2632057100,16127
부산,북구,만덕2동,2632057200,26163
부산,북구,만덕3동,2632057300,17377
부산,해운대구,우1동,2635051000,23016
부산,해운대구,우2동,2635052000,29622
부산,해운대구,우3동,2635052500,27969
부산,해운대구,중1동,2635053000,27066
부산,해운대구,중2동,2635054000,15210
부산,해운대구,좌1동,2635055100,17155
부산,해운대구,좌2동,2635055200,30271
부산,해운대구,좌3동,2635055300,15060
부산,해운대구,좌4동,2635055400,21909
부산,해운대구,송정동,2635056000,9206
부산,해운대구,반여1동,2635057000,35340
부산,해운대구,반여2동,2635058000,11379
부산,해운대구,반여3동,2635059000,7524
부산,해운대구,반여4동,2635059500,14612
부산,해운대구,반송1동,2635061000,12153
부산,해운대구,반송2동,2635062000,21009
부산,해운대구,재송1동,2635065000,36491
부산,해운대구,재송2동,2635066000,22192
부산,사하구,괴정1동,2638051000,17792
부산,사하구,괴정2동,2638052000,14795
부산,사하구,괴정3동,2638053000,11465
부산,사하구,괴정4동,2638054000,14999
부산,사하구,당리동,2638055000,23855
부산,사하구,하단1동,2638056100,21080
부산,사하구,하단2동,2638056200,24947
부산,사하구,신평1동,2638057100,15490
부산,사하구,신평2동,2638057200,17085
부산,사하구,장림1동,2638058000,9974
부산,사하구,장림2동,2638059000,25673
부산,사하구,다대1동,2638060100,35853
부산,사하구,다대2동,2638060200,25368
부산,사하구,구평동,2638061000,12357
부산,사하구,감천1동,2638062000,16773
부산,사하구,감천2동,2638063000,5216
부산,금정구,서1동,2641051000,4420
부산,금정구,서2동,2641052000,8241
부산,금정구,서3동,2641053000,10030
부산,금정구,금사회동동,2641055500,7053
부산,금정구,부곡1동,2641057000,7371
부산,금정구,부곡2동,2641058000,16961
부산,금정구,부곡3동,2641059000,14918
부산,금정구,부곡4동,2641059100,11656
부산,금정구,장전1동,2641060000,17954
부산,금정구,장전2동,2641061000,25478
부산,금정구,선두구동,2641063500,2032
부산,금정구,청룡노포동,2641066500,9253
부산,금정구,남산동,2641067000,26085
부산,금정구,구서1동,2641068000,18544
부산,금정구,구서2동,2641069000,30882
부산,금정구,금성동,2641070000,905
부산,강서구,대저1동,2644051000,5753
부산,강서구,대저2동,2644052000,6332
부산,강서구,강동동,2644053000,6314
부산,강서구,명지1동,2644053500,54362
부산,강서구,명지2동,2644054500,29952
부산,강서구,가락동,2644055000,2101
부산,강서구,녹산동,2644056000,33913
부산,강서구,가덕도동,2644058000,4300
부산,연제구,거1동,2647061000,27890
부산,연제구,거2동,2647062000,24581
부산,연제구,거3동,2647063000,9275
부산,연제구,거4동,2647064000,9452
부산,연제구,연산1동,2647065000,15885
부산,연제구,연산2동,2647066000,21830
부산,연제구,연산3동,2647067000,10284
부산,연제구,연산4동,2647068000,15651
부산,연제구,연산5동,2647069000,16778
부산,연제구,연산6동,2647070000,15374
부산,연제구,연산8동,2647072000,13171
부산,연제구,연산9동,2647073000,32242
부산,수영구,남천1동,2650066000,16670
부산,수영구,남천2동,2650067000,13456
부산,수영구,수영동,2650073000,13812
부산,수영구,망미1동,2650074000,25805
부산,수영구,망미2동,2650075000,9861
부산,수영구,광안1동,2650076000,24924
부산,수영구,광안2동,2650077000,18328
부산,수영구,광안3동,2650078000,9188
부산,수영구,광안4동,2650079000,13152
부산,수영구,민락동,2650080000,27455
부산,사상구,삼락동,2653058000,5092
부산,사상구,모라1동,2653059100,26033
부산,사상구,모라3동,2653059300,9059
부산,사상구,덕포1동,2653060000,11705
부산,사상구,덕포2동,2653061000,11936
부산,사상구,괘법동,2653062000,24316
부산,사상구,감전동,2653064500,11811
부산,사상구,주례1동,2653065000,16404
부산,사상구,주례2동,2653066000,21467
부산,사상구,주례3동,2653066100,11987
부산,사상구,학장동,2653067000,26114
부산,사상구,엄궁동,2653068000,23955
부산,기장군,기장읍,2671025000,51277
부산,기장군,장안읍,2671025300,8687
부산,기장군,정관읍,2671025600,78990
부산,기장군,일광읍,2671025900,29978
부산,기장군,철마면,2671033000,7456
대구,중구,동인동,2711051700,9723
대구,중구,삼덕동,2711054500,6688
대구,중구,성내1동,2711056500,4821
대구,중구,성내2동,2711057500,7834
대구,중구,성내3동,2711058500,12052
대구,중구,대신동,2711059500,7436
대구,중구,남산1동,2711064000,4327
대구,중구,남산2동,2711065000,7182
대구,중구,남산3동,2711066000,6070
대구,중구,남산4동,2711067000,16274
대구,중구,대봉1동,2711068000,7757
대구,중구,대봉2동,2711069000,4644
대구,동구,신암1동,2714051000,11065
대구,동구,신암2동,2714052000,11744
대구,동구,신암3동,2714053000,11278
대구,동구,신암4동,2714054000,18131
대구,동구,신암5동,2714054100,7618
대구,동구,신천1.2동,2714055500,11555
대구,동구,신천3동,2714057000,14377
대구,동구,신천4동,2714058000,10231
대구,동구,효목1동,2714059000,12018
대구,동구,효목2동,2714060000,13619
대구,동구,도평동,2714061500,3653
대구,동구,불로.봉무동,2714062000,19925
대구,동구,지저동,2714064000,13157
대구,동구,동촌동,2714065500,14473
대구,동구,방촌동,2714067000,17458
대구,동구,해안동,2714068500,13747
대구,동구,안심1동,2714072000,38398
대구,동구,안심2동,2714073000,16090
대구,동구,안심3동,2714074200,20318
대구,동구,안심4동,2714074700,26877
대구,동구,혁신동,2714075500,17178
대구,동구,공산동,2714076000,20488
대구,서구,내당1동,2717051000,9601
대구,서구,내당2.3동,2717052500,8393
대구,서구,내당4동,2717054000,14735
대구,서구,비산1동,2717055000,8403
대구,서구,비산2.3동,2717056500,8105
대구,서구,비산4동,2717058000,8820
대구,서구,비산5동,2717059000,5211
대구,서구,비산6동,2717060000,6748
대구,서구,비산7동,2717061000,8532
대구,서구,평리1동,2717062000,6760
대구,서구,평리2동,2717063000,7258
대구,서구,평리3동,2717064000,12524
대구,서구,평리4동,2717065000,16016
대구,서구,평리5동,2717066000,8568
대구,서구,평리6동,2717066100,5563
대구,서구,상중이동,2717067500,17991
대구,서구,원대동,2717069500,10235
대구,남구,이천동,2720051500,12694
대구,남구,봉덕1동,2720053000,8094
대구,남구,봉덕2동,2720054000,13177
대구,남구,봉덕3동,2720055000,14773
대구,남구,대명1동,2720056000,9904
대구,남구,대명2동,2720057100,11878
대구,남구,대명3동,2720058600,9594
대구,남구,대명4동,2720059000,9788
대구,남구,대명5동,2720060000,5409
대구,남구,대명6동,2720061000,10913
대구,남구,대명9동,2720064000,13809
대구,남구,대명1.0동,2720065000,8334
대구,남구,대명1.1동,2720066000,7590
대구,북구,고성동,2723051000,12261
대구,북구,칠성동,2723052600,21630
대구,북구,침산1동,2723055000,3607
대구,북구,침산2동,2723056000,17237
